 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
11:40 08.12.2019 	 1,6 	 1,67 	 9 	 12 	 13 	 996 	 1,7 	  
11:30 08.12.2019 	 1,53 	 1,62 	 8 	 10 	 13 	 995 	 1,4 	  
11:20 08.12.2019 	 1,47 	 1,52 	 8 	 10 	 14 	 995 	 1,3 	  
11:10 08.12.2019 	 1,42 	 1,48 	 8 	 10 	 11 	 995 	 1,3 	  
11:00 08.12.2019 	 1,37 	 1,42 	 9 	 11 	 11 	 995 	 1,4 	  
10:50 08.12.2019 	 1,33 	 1,4 	 10 	 12 	 13 	 995 	 1,4 	  
10:40 08.12.2019 	 1,29 	 1,35 	 10 	 13 	 12 	 994 	 1,5 	  
10:30 08.12.2019 	 1,26 	 1,3 	 8 	 11 	 10 	 994 	 1,3 	  
10:20 08.12.2019 	 1,24 	 1,32 	 7 	 9 	 15 	 994 	 1 	  
10:10 08.12.2019 	 1,23 	 1,26 	 8 	 10 	 13 	 994 	 1 	  
10:00 08.12.2019 	 1,23 	 1,27 	 8 	 10 	 14 	 993 	 0,7 	  
09:50 08.12.2019 	 1,23 	 1,24 	 8 	 10 	 14 	 993 	 0,5 	  
09:40 08.12.2019 	 1,24 	 1,28 	 7 	 10 	 16 	 993 	 0,3 	  
09:30 08.12.2019 	 1,25 	 1,28 	 9 	 11 	 11 	 993 	 0,3 	  
09:20 08.12.2019 	 1,28 	 1,31 	 9 	 12 	 11 	 992 	 0,5 	  
09:10 08.12.2019 	 1,31 	 1,35 	 8 	 11 	 15 	 992 	 0,4 	  
09:00 08.12.2019 	 1,35 	 1,33 	 8 	 11 	 15 	 992 	 0,3 	  
08:50 08.12.2019 	 1,39 	 1,43 	 7 	 10 	 15 	 992 	 0,2 	  
08:40 08.12.2019 	 1,44 	 1,42 	 8 	 11 	 13 	 992 	 0,1 	  
08:30 08.12.2019 	 1,5 	 1,49 	 10 	 12 	 12 	 991 	 0,3 	  
08:20 08.12.2019 	 1,56 	 1,55 	 9 	 12 	 14 	 991 	 0 	  
08:10 08.12.2019 	 1,63 	 1,63 	 7 	 10 	 19 	 991 	 -0,1 	  
08:00 08.12.2019 	 1,7 	 1,65 	 6 	 9 	 22 	 991 	 -0,3 	  
07:50 08.12.2019 	 1,78 	 1,73 	 7 	 10 	 22 	 991 	 -0,2 	  
07:40 08.12.2019 	 1,86 	 1,78 	 8 	 11 	 21 	 991 	 -0,2 	  
07:30 08.12.2019 	 1,94 	 1,88 	 8 	 11 	 17 	 991 	 -0,2 	  
07:20 08.12.2019 	 2,03 	 1,92 	 8 	 12 	 19 	 990 	 -0,3 	  
07:10 08.12.2019 	 2,11 	 2,05 	 9 	 12 	 18 	 990 	 -0,4 	  
07:00 08.12.2019 	 2,2 	 2,11 	 9 	 12 	 19 	 990 	 -0,4 	  
06:50 08.12.2019 	 2,28 	 2,18 	 10 	 14 	 16 	 989 	 -0,3 	  
06:40 08.12.2019 	 2,37 	 2,29 	 11 	 16 	 17 	 989 	 -0 	  
06:30 08.12.2019 	 2,45 	 2,35 	 9 	 14 	 22 	 989 	 -0,4 	  
06:20 08.12.2019 	 2,54 	 2,38 	 10 	 14 	 19 	 989 	 -0,4 	  
06:10 08.12.2019 	 2,62 	 2,53 	 10 	 15 	 21 	 989 	 -0,5 	  
06:00 08.12.2019 	 2,7 	 2,55 	 10 	 15 	 21 	 989 	 -0,6 	  
05:50 08.12.2019 	 2,77 	 2,67 	 11 	 15 	 16 	 988 	 -0,6 	  
05:40 08.12.2019 	 2,84 	 2,73 	 11 	 16 	 20 	 988 	 -0,6 	  
05:30 08.12.2019 	 2,91 	 2,79 	 10 	 15 	 20 	 988 	 -0,6 	  
05:20 08.12.2019 	 2,97 	 2,86 	 11 	 15 	 22 	 988 	 -0,7 	  
05:10 08.12.2019 	 3,03 	 2,86 	 11 	 15 	 22 	 987 	 -0,6 	  
05:00 08.12.2019 	 3,08 	 2,98 	 11 	 15 	 22 	 987 	 -0,9 	  
04:50 08.12.2019 	 3,13 	 2,93 	 11 	 16 	 21 	 987 	 -1,1 	  
04:40 08.12.2019 	 3,17 	 3,05 	 11 	 16 	 21 	 987 	 -1 	  
04:30 08.12.2019 	 3,2 	 3,06 	 12 	 16 	 19 	 987 	 -0,9 	  
04:20 08.12.2019 	 3,23 	 3,1 	 12 	 16 	 19 	 987 	 -1 	  
04:10 08.12.2019 	 3,25 	 3,09 	 12 	 17 	 18 	 987 	 -1 	  
04:00 08.12.2019 	 3,27 	 3,15 	 12 	 17 	 16 	 986 	 -1,1 	  
03:50 08.12.2019 	 3,28 	 3,14 	 12 	 17 	 14 	 986 	 -1,2 	  
03:40 08.12.2019 	 3,28 	 3,16 	 12 	 16 	 15 	 986 	 -1,3 	  
03:30 08.12.2019 	 3,27 	 3,13 	 11 	 14 	 14 	 986 	 -1,8 	  
03:20 08.12.2019 	 3,26 	 3,12 	 12 	 15 	 14 	 986 	 -1,9 	  
03:10 08.12.2019 	 3,24 	 3,08 	 11 	 14 	 16 	 986 	 -1,8 	  
03:00 08.12.2019 	 3,21 	 3,06 	 11 	 15 	 16 	 986 	 -1,8 	  
02:50 08.12.2019 	 3,18 	 3,02 	 9 	 14 	 30 	 986 	 -1 	  
02:40 08.12.2019 	 3,14 	 2,99 	 10 	 18 	 25 	 986 	 -1,4 	  
02:30 08.12.2019 	 3,09 	 2,91 	 12 	 16 	 19 	 985 	 -1,5 	  
02:20 08.12.2019 	 3,03 	 2,92 	 10 	 16 	 20 	 986 	 -1,7 	  
02:10 08.12.2019 	 2,97 	 2,89 	 10 	 15 	 24 	 986 	 -2 	  
02:00 08.12.2019 	 2,91 	 2,85 	 11 	 16 	 16 	 986 	 -2,1 	  
01:50 08.12.2019 	 2,84 	 2,73 	 14 	 17 	 12 	 986 	 -2,1 	  
01:40 08.12.2019 	 2,76 	 2,7 	 11 	 16 	 16 	 986 	 -1,9 	  
01:30 08.12.2019 	 2,68 	 2,59 	 9 	 15 	 21 	 986 	 -1,8 	  
01:20 08.12.2019 	 2,6 	 2,52 	 9 	 14 	 26 	 986 	 -1,4 	  
01:10 08.12.2019 	 2,51 	 2,54 	 10 	 13 	 17 	 986 	 -1,3 	  
01:00 08.12.2019 	 2,42 	 2,37 	 10 	 15 	 23 	 986 	 -1,7 	  
00:50 08.12.2019 	 2,33 	 2,4 	 10 	 16 	 20 	 986 	 -1,4 	  
00:40 08.12.2019 	 2,24 	 2,26 	 8 	 11 	 26 	 986 	 -1,3 	  
00:30 08.12.2019 	 2,15 	 2,21 	 9 	 12 	 28 	 986 	 -1,2 	  
00:20 08.12.2019 	 2,06 	 2,14 	 8 	 11 	 32 	 986 	 -1,4 	  
00:10 08.12.2019 	 1,97 	 2,04 	 9 	 13 	 31 	 986 	 -1,4 	  
00:00 08.12.2019 	 1,89 	 1,96 	 7 	 11 	 27 	 986 	 -1,5 	  
23:50 07.12.2019 	 1,8 	 1,87 	 7 	 12 	 30 	 986 	 -1,5 	  
23:40 07.12.2019 	 1,72 	 1,86 	 8 	 12 	 31 	 986 	 -1,5 	  
23:30 07.12.2019 	 1,64 	 1,74 	 9 	 13 	 29 	 986 	 -1,4 	  
23:20 07.12.2019 	 1,57 	 1,73 	 10 	 15 	 36 	 986 	 -1,2 	  
23:10 07.12.2019 	 1,5 	 1,63 	 9 	 13 	 34 	 986 	 -1,3 	  
23:00 07.12.2019 	 1,44 	 1,55 	 9 	 15 	 36 	 986 	 -1,2 	  
22:50 07.12.2019 	 1,39 	 1,44 	 10 	 15 	 34 	 986 	 -1,1 	  
22:40 07.12.2019 	 1,33 	 1,49 	 10 	 15 	 36 	 985 	 -1,3 	  
22:30 07.12.2019 	 1,29 	 1,4 	 10 	 16 	 36 	 985 	 -1,3 	  
22:20 07.12.2019 	 1,25 	 1,32 	 11 	 16 	 35 	 985 	 -1,5 	  
22:10 07.12.2019 	 1,22 	 1,36 	 11 	 16 	 35 	 985 	 -1,4 	  
22:00 07.12.2019 	 1,2 	 1,29 	 12 	 17 	 33 	 985 	 -1,3 	  
21:50 07.12.2019 	 1,18 	 1,3 	 11 	 16 	 35 	 985 	 -1,3 	  
21:40 07.12.2019 	 1,17 	 1,27 	 12 	 18 	 34 	 985 	 -1,3 	  
21:30 07.12.2019 	 1,17 	 1,3 	 12 	 18 	 31 	 985 	 -1,2 	  
21:20 07.12.2019 	 1,18 	 1,3 	 11 	 15 	 34 	 985 	 -1,1 	  
21:10 07.12.2019 	 1,19 	 1,31 	 10 	 15 	 36 	 985 	 -1 	  
21:00 07.12.2019 	 1,21 	 1,37 	 11 	 16 	 34 	 986 	 -1,1 	  
20:50 07.12.2019 	 1,24 	 1,34 	 11 	 16 	 32 	 985 	 -1,1 	  
20:40 07.12.2019 	 1,27 	 1,42 	 10 	 15 	 33 	 985 	 -1,1 	  
20:30 07.12.2019 	 1,31 	 1,46 	 13 	 17 	 32 	 985 	 -1,1 	  
20:20 07.12.2019 	 1,36 	 1,45 	 12 	 17 	 32 	 985 	 -1 	  
20:10 07.12.2019 	 1,41 	 1,55 	 12 	 17 	 33 	 985 	 -1,2 	  
20:00 07.12.2019 	 1,47 	 1,59 	 12 	 17 	 32 	 985 	 -1,1 	  
19:50 07.12.2019 	 1,54 	 1,66 	 12 	 18 	 33 	 985 	 -1,1 	  
19:40 07.12.2019 	 1,6 	 1,7 	 13 	 17 	 35 	 985 	 -1 	  
19:30 07.12.2019 	 1,68 	 1,76 	 12 	 17 	 34 	 985 	 -1,1 	  
19:20 07.12.2019 	 1,75 	 1,84 	 13 	 19 	 34 	 985 	 -1 	  
19:10 07.12.2019 	 1,83 	 1,88 	 13 	 19 	 34 	 985 	 -1 	  
19:00 07.12.2019 	 1,91 	 1,98 	 12 	 18 	 35 	 986 	 -0,7 	  
18:50 07.12.2019 	 1,99 	 2,01 	 11 	 16 	 37 	 986 	 -0,7 	  
18:40 07.12.2019 	 2,07 	 2,12 	 12 	 17 	 34 	 986 	 -0,7 	  
18:30 07.12.2019 	 2,16 	 2,17 	 12 	 18 	 34 	 986 	 -0,7 	  
18:20 07.12.2019 	 2,24 	 2,23 	 12 	 18 	 34 	 986 	 -0,7 	  
18:10 07.12.2019 	 2,32 	 2,3 	 12 	 17 	 34 	 986 	 -0,5 	  
18:00 07.12.2019 	 2,4 	 2,35 	 11 	 17 	 30 	 985 	 -0,8 	  
17:50 07.12.2019 	 2,48 	 2,49 	 12 	 18 	 31 	 985 	 -0,7 	  
17:40 07.12.2019 	 2,56 	 2,47 	 13 	 18 	 33 	 985 	 -0,4 	  
17:30 07.12.2019 	 2,63 	 2,6 	 11 	 16 	 35 	 985 	 -0,4 	  
17:20 07.12.2019 	 2,7 	 2,69 	 12 	 17 	 37 	 986 	 -0,5 	  
17:10 07.12.2019 	 2,77 	 2,71 	 11 	 16 	 37 	 985 	 0,1 	  
17:00 07.12.2019 	 2,83 	 2,77 	 11 	 17 	 36 	 985 	 0,1 	  
16:50 07.12.2019 	 2,88 	 2,85 	 12 	 17 	 34 	 985 	 -0,1 	  
16:40 07.12.2019 	 2,94 	 2,88 	 12 	 17 	 34 	 985 	 -0,3 	  
16:30 07.12.2019 	 2,99 	 2,95 	 10 	 15 	 37 	 985 	 -0,1 	  
16:20 07.12.2019 	 3,03 	 3,02 	 10 	 15 	 38 	 985 	 0,3 	  
16:10 07.12.2019 	 3,06 	 3,05 	 11 	 15 	 34 	 985 	 0,1 	  
16:00 07.12.2019 	 3,1 	 3,1 	 10 	 15 	 33 	 985 	 0,3 	  
15:50 07.12.2019 	 3,12 	 3,12 	 10 	 14 	 33 	 985 	 0,3 	  
15:40 07.12.2019 	 3,14 	 3,14 	 9 	 13 	 35 	 986 	 0,6 	  
15:30 07.12.2019 	 3,15 	 3,1 	 8 	 14 	 45 	 986 	 1,6 	  
15:20 07.12.2019 	 3,16 	 3,14 	 9 	 15 	 54 	 986 	 1,7 	  
15:10 07.12.2019 	 3,16 	 3,11 	 10 	 15 	 53 	 986 	 1,6 	  
15:00 07.12.2019 	 3,15 	 3,14 	 12 	 18 	 48 	 986 	 1,6 	  
14:50 07.12.2019 	 3,14 	 3,13 	 10 	 17 	 54 	 987 	 1,4 	  
14:40 07.12.2019 	 3,12 	 3,04 	 11 	 17 	 58 	 987 	 1,3 	  
14:30 07.12.2019 	 3,09 	 3,07 	 9 	 15 	 58 	 987 	 1,2 	  
14:20 07.12.2019 	 3,06 	 3,05 	 9 	 15 	 62 	 987 	 1,1 	  
14:10 07.12.2019 	 3,02 	 2,98 	 10 	 17 	 61 	 987 	 1 	  
14:00 07.12.2019 	 2,98 	 2,96 	 9 	 13 	 62 	 988 	 1 	  
13:50 07.12.2019 	 2,93 	 2,89 	 11 	 17 	 66 	 988 	 0,8 	  
13:40 07.12.2019 	 2,88 	 2,85 	 11 	 17 	 65 	 988 	 0,8 	  
13:30 07.12.2019 	 2,82 	 2,81 	 11 	 17 	 66 	 988 	 0,7 	  
13:20 07.12.2019 	 2,75 	 2,75 	 11 	 17 	 64 	 988 	 0,4 	  
13:10 07.12.2019 	 2,69 	 2,72 	 10 	 16 	 66 	 989 	 0,4 	  
13:00 07.12.2019 	 2,62 	 2,66 	 10 	 15 	 63 	 989 	 0,4 	  
12:50 07.12.2019 	 2,55 	 2,57 	 11 	 19 	 65 	 989 	 0,4 	  
12:40 07.12.2019 	 2,47 	 2,53 	 10 	 17 	 64 	 989 	 0,4 	  
12:30 07.12.2019 	 2,4 	 2,38 	 11 	 18 	 66 	 989 	 0,1 	  
12:20 07.12.2019 	 2,32 	 2,37 	 12 	 18 	 66 	 989 	 0 	  
12:10 07.12.2019 	 2,25 	 2,28 	 11 	 18 	 68 	 990 	 0,2 	  
12:00 07.12.2019 	 2,17 	 2,21 	 12 	 18 	 67 	 990 	 0 	  
11:50 07.12.2019 	 2,1 	 2,17 	 12 	 18 	 67 	 990 	 -0,2 	  
11:40 07.12.2019 	 2,03 	 2,13 	 13 	 18 	 69 	 990 	 -0,1 	  
11:30 07.12.2019 	 1,96 	 2,03 	 13 	 19 	 70 	 990 	 0 	  
11:20 07.12.2019 	 1,89 	 1,97 	 11 	 18 	 65 	 990 	 -0,1 	  
11:10 07.12.2019 	 1,82 	 1,91 	 11 	 16 	 67 	 991 	 -0,1 	  
11:00 07.12.2019 	 1,76 	 1,83 	 11 	 17 	 67 	 991 	 -0,1 	  
10:50 07.12.2019 	 1,71 	 1,76 	 11 	 18 	 69 	 991 	 -0,2 	  
10:40 07.12.2019 	 1,65 	 1,75 	 11 	 17 	 67 	 991 	 -0,2 	  
10:30 07.12.2019 	 1,61 	 1,62 	 10 	 16 	 69 	 992 	 -0,2 	  
10:20 07.12.2019 	 1,56 	 1,68 	 10 	 17 	 66 	 992 	 -0,2 	  
10:10 07.12.2019 	 1,53 	 1,59 	 11 	 18 	 68 	 992 	 -0,2 	  
10:00 07.12.2019 	 1,49 	 1,58 	 11 	 17 	 71 	 992 	 -0,3 	  
09:50 07.12.2019 	 1,47 	 1,53 	 11 	 16 	 74 	 992 	 -0,1 	  
09:40 07.12.2019 	 1,45 	 1,48 	 11 	 16 	 71 	 992 	 -0,3 	  
09:30 07.12.2019 	 1,43 	 1,44 	 11 	 17 	 72 	 993 	 -0,4 	  
09:20 07.12.2019 	 1,42 	 1,43 	 11 	 18 	 68 	 993 	 -0,4 	  
09:10 07.12.2019 	 1,42 	 1,43 	 10 	 16 	 70 	 993 	 -0,5 	  
09:00 07.12.2019 	 1,42 	 1,44 	 11 	 17 	 71 	 993 	 -0,5 	  
08:50 07.12.2019 	 1,43 	 1,48 	 10 	 15 	 73 	 993 	 -0,5 	  
08:40 07.12.2019 	 1,45 	 1,44 	 11 	 15 	 73 	 994 	 -0,5 	  
08:30 07.12.2019 	 1,47 	 1,52 	 10 	 14 	 73 	 994 	 -0,5 	  
08:20 07.12.2019 	 1,49 	 1,52 	 9 	 14 	 71 	 994 	 -0,5 	  
08:10 07.12.2019 	 1,53 	 1,53 	 10 	 14 	 73 	 994 	 -0,7 	  
08:00 07.12.2019 	 1,56 	 1,59 	 10 	 15 	 75 	 994 	 -0,7 	  
07:50 07.12.2019 	 1,61 	 1,58 	 11 	 15 	 74 	 995 	 -0,5 	  
07:40 07.12.2019 	 1,65 	 1,63 	 11 	 15 	 77 	 995 	 -0,5 	  
07:30 07.12.2019 	 1,7 	 1,74 	 11 	 15 	 76 	 995 	 -0,6 	  
07:20 07.12.2019 	 1,76 	 1,76 	 11 	 15 	 75 	 995 	 -0,7 	  
07:10 07.12.2019 	 1,82 	 1,81 	 10 	 14 	 75 	 995 	 -0,7 	  
07:00 07.12.2019 	 1,88 	 1,84 	 10 	 15 	 75 	 995 	 -0,6 	  
06:50 07.12.2019 	 1,94 	 1,91 	 11 	 15 	 76 	 995 	 -0,6 	  
06:40 07.12.2019 	 2,01 	 1,95 	 10 	 15 	 76 	 995 	 -0,7 	  
06:30 07.12.2019 	 2,08 	 2,06 	 10 	 14 	 78 	 996 	 -0,6 	  
06:20 07.12.2019 	 2,14 	 2,04 	 10 	 14 	 77 	 996 	 -0,7 	  
06:10 07.12.2019 	 2,21 	 2,17 	 9 	 13 	 73 	 996 	 -0,7 	  
06:00 07.12.2019 	 2,28 	 2,16 	 9 	 14 	 74 	 996 	 -0,7 	  
05:50 07.12.2019 	 2,35 	 2,25 	 9 	 13 	 75 	 996 	 -0,7 	  
05:40 07.12.2019 	 2,42 	 2,37 	 9 	 13 	 78 	 996 	 -0,8 	  
05:30 07.12.2019 	 2,48 	 2,36 	 9 	 14 	 79 	 996 	 -0,9 	  
05:20 07.12.2019 	 2,55 	 2,51 	 9 	 13 	 79 	 996 	 -1 	  
05:10 07.12.2019 	 2,61 	 2,5 	 9 	 12 	 80 	 996 	 -0,9 	  
05:00 07.12.2019 	 2,67 	 2,58 	 8 	 12 	 80 	 996 	 -0,9 	  
04:50 07.12.2019 	 2,73 	 2,63 	 9 	 13 	 78 	 996 	 -0,9 	  
04:40 07.12.2019 	 2,78 	 2,7 	 8 	 12 	 80 	 997 	 -1 	  
04:30 07.12.2019 	 2,83 	 2,73 	 9 	 13 	 81 	 997 	 -0,9 	  
04:20 07.12.2019 	 2,87 	 2,77 	 9 	 14 	 81 	 997 	 -1,1 	  
04:10 07.12.2019 	 2,92 	 2,83 	 8 	 12 	 75 	 997 	 -1,2 	  
04:00 07.12.2019 	 2,95 	 2,91 	 7 	 13 	 73 	 997 	 -1,3 	  
03:50 07.12.2019 	 2,98 	 2,89 	 9 	 13 	 74 	 997 	 -0,9 	  
03:40 07.12.2019 	 3,01 	 2,9 	 8 	 12 	 75 	 997 	 -1,2 	  
03:30 07.12.2019 	 3,03 	 2,92 	 9 	 13 	 76 	 997 	 -1,1 	  
03:20 07.12.2019 	 3,05 	 2,93 	 9 	 12 	 73 	 997 	 -1,2 	  
03:10 07.12.2019 	 3,06 	 2,96 	 7 	 10 	 71 	 997 	 -1,6 	  
03:00 07.12.2019 	 3,07 	 2,98 	 8 	 12 	 69 	 998 	 -1,5 	  
02:50 07.12.2019 	 3,06 	 2,93 	 8 	 12 	 68 	 998 	 -1,6 	  
02:40 07.12.2019 	 3,06 	 2,97 	 8 	 12 	 70 	 998 	 -1,5 	  
02:30 07.12.2019 	 3,04 	 2,89 	 8 	 12 	 72 	 998 	 -1,5 	  
02:20 07.12.2019 	 3,03 	 2,92 	 8 	 11 	 74 	 998 	 -1,4 	  
02:10 07.12.2019 	 3 	 2,86 	 8 	 11 	 78 	 999 	 -1,3 	  
02:00 07.12.2019 	 2,97 	 2,83 	 8 	 11 	 79 	 999 	 -1,4 	  
01:50 07.12.2019 	 2,93 	 2,79 	 7 	 9 	 78 	 999 	 -1,8 	  
01:40 07.12.2019 	 2,89 	 2,78 	 6 	 9 	 83 	 999 	 -1,7 	  
01:30 07.12.2019 	 2,85 	 2,7 	 6 	 9 	 79 	 999 	 -1,9 	  
01:20 07.12.2019 	 2,79 	 2,71 	 6 	 8 	 81 	 999 	 -1,9 	  
01:10 07.12.2019 	 2,74 	 2,65 	 5 	 8 	 82 	 1000 	 -1,8 	  
01:00 07.12.2019 	 2,68 	 2,62 	 5 	 7 	 81 	 1000 	 -1,9 	  
00:50 07.12.2019 	 2,61 	 2,56 	 3 	 6 	 93 	 1000 	 -2,3 	  
00:40 07.12.2019 	 2,55 	 2,45 	 3 	 5 	 99 	 1000 	 -2,3 	  
00:30 07.12.2019 	 2,48 	 2,42 	 3 	 5 	 95 	 1000 	 -2,6 	  
00:20 07.12.2019 	 2,41 	 2,36 	 3 	 5 	 96 	 1000 	 -2,4 	  
00:10 07.12.2019 	 2,33 	 2,28 	 4 	 7 	 93 	 1000 	 -2,2 	  
00:00 07.12.2019 	 2,26 	 2,26 	 5 	 8 	 86 	 999 	 -1,9 	  
23:50 06.12.2019 	 2,19 	 2,17 	 4 	 6 	 78 	 999 	 -3,3 	  
23:40 06.12.2019 	 2,11 	 2,15 	 4 	 5 	 84 	 999 	 -3,1 	  
23:30 06.12.2019 	 2,04 	 2,11 	 4 	 5 	 79 	 1000 	 -2,8 	  
23:20 06.12.2019 	 1,97 	 1,92 	 4 	 5 	 76 	 1000 	 -2,9 	  
23:10 06.12.2019 	 1,9 	 1,96 	 4 	 5 	 82 	 1000 	 -3,1 	  
23:00 06.12.2019 	 1,83 	 1,84 	 4 	 5 	 86 	 1000 	 -2,2 	  
22:50 06.12.2019 	 1,77 	 1,8 	 4 	 5 	 90 	 1000 	 -2,3 	  
22:40 06.12.2019 	 1,7 	 1,77 	 4 	 5 	 92 	 1000 	 -2,6 	  
22:30 06.12.2019 	 1,65 	 1,65 	 3 	 5 	 94 	 1000 	 -2,2 	  
22:20 06.12.2019 	 1,59 	 1,67 	 2 	 4 	 100 	 1000 	 -2,5 	  
22:10 06.12.2019 	 1,54 	 1,58 	 3 	 4 	 93 	 1000 	 -2,4 	  
22:00 06.12.2019 	 1,5 	 1,5 	 2 	 4 	 98 	 1000 	 -2,5 	  
21:50 06.12.2019 	 1,46 	 1,56 	 2 	 3 	 105 	 1000 	 -2,2 	  
21:40 06.12.2019 	 1,42 	 1,46 	 2 	 3 	 102 	 1000 	 -2,1 	  
21:30 06.12.2019 	 1,39 	 1,43 	 2 	 4 	 105 	 1000 	 -2 	  
21:20 06.12.2019 	 1,37 	 1,36 	 3 	 5 	 90 	 1000 	 -2,2 	  
21:10 06.12.2019 	 1,35 	 1,38 	 4 	 5 	 73 	 1000 	 -3 	  
21:00 06.12.2019 	 1,34 	 1,39 	 3 	 4 	 79 	 1000 	 -2,8 	  
20:50 06.12.2019 	 1,34 	 1,31 	 4 	 4 	 77 	 1000 	 -2,9 	  
20:40 06.12.2019 	 1,34 	 1,37 	 3 	 4 	 74 	 1000 	 -3,6 	  
20:30 06.12.2019 	 1,34 	 1,4 	 3 	 4 	 84 	 1000 	 -2,9 	  
20:20 06.12.2019 	 1,35 	 1,35 	 3 	 3 	 89 	 1000 	 -3 	  
20:10 06.12.2019 	 1,37 	 1,38 	 2 	 3 	 101 	 1000 	 -2 	  
20:00 06.12.2019 	 1,4 	 1,43 	 2 	 4 	 96 	 1000 	 -1,9 	  
19:50 06.12.2019 	 1,43 	 1,37 	 2 	 3 	 96 	 1000 	 -2,1 	  
19:40 06.12.2019 	 1,46 	 1,56 	 3 	 4 	 88 	 1001 	 -1,7 	  
19:30 06.12.2019 	 1,5 	 1,47 	 3 	 4 	 74 	 1000 	 -2 	  
19:20 06.12.2019 	 1,55 	 1,6 	 3 	 5 	 68 	 1000 	 -1,9 	  
19:10 06.12.2019 	 1,59 	 1,57 	 4 	 5 	 65 	 1000 	 -1,7 	  
19:00 06.12.2019 	 1,65 	 1,68 	 4 	 6 	 56 	 1000 	 -1 	  
18:50 06.12.2019 	 1,7 	 1,63 	 5 	 8 	 51 	 1000 	 -0,5 	  
18:40 06.12.2019 	 1,76 	 1,76 	 6 	 8 	 38 	 1000 	 -0,3 	  
18:30 06.12.2019 	 1,83 	 1,75 	 5 	 8 	 35 	 1000 	 -0,3 	  
18:20 06.12.2019 	 1,89 	 1,94 	 5 	 8 	 36 	 1000 	 -0,3 	  
18:10 06.12.2019 	 1,96 	 1,83 	 5 	 8 	 36 	 1000 	 -0,3 	  
18:00 06.12.2019 	 2,03 	 2,04 	 5 	 7 	 39 	 1000 	 -0,3 	  
17:50 06.12.2019 	 2,1 	 2,04 	 4 	 6 	 40 	 1000 	 -0,7 	  
17:40 06.12.2019 	 2,17 	 2,07 	 4 	 6 	 33 	 1000 	 -1,1 	  
17:30 06.12.2019 	 2,24 	 2,18 	 4 	 5 	 33 	 1000 	 -1,3 	  
17:20 06.12.2019 	 2,3 	 2,22 	 4 	 5 	 40 	 999 	 -1 	  
17:10 06.12.2019 	 2,37 	 2,29 	 4 	 5 	 38 	 999 	 -1,2 	  
17:00 06.12.2019 	 2,44 	 2,33 	 4 	 6 	 35 	 999 	 -1,1 	  
16:50 06.12.2019 	 2,51 	 2,39 	 3 	 5 	 32 	 999 	 -1,3 	  
16:40 06.12.2019 	 2,57 	 2,51 	 3 	 5 	 32 	 999 	 -1,2 	  
16:30 06.12.2019 	 2,63 	 2,54 	 4 	 5 	 27 	 999 	 -1,2 	  
16:20 06.12.2019 	 2,69 	 2,5 	 3 	 5 	 31 	 999 	 -1,3 	  
16:10 06.12.2019 	 2,74 	 2,65 	 3 	 4 	 37 	 999 	 -1,2 	  
16:00 06.12.2019 	 2,79 	 2,68 	 3 	 5 	 37 	 999 	 -1 	  
15:50 06.12.2019 	 2,84 	 2,78 	 4 	 5 	 28 	 999 	 -0,8 	  
15:40 06.12.2019 	 2,88 	 2,72 	 4 	 5 	 25 	 999 	 -0,5 	  
15:30 06.12.2019 	 2,92 	 2,86 	 4 	 6 	 30 	 999 	 -0,5 	  
15:20 06.12.2019 	 2,95 	 2,82 	 4 	 5 	 27 	 999 	 -0,6 	  
15:10 06.12.2019 	 2,98 	 2,89 	 5 	 7 	 29 	 999 	 -0,2 	  
15:00 06.12.2019 	 3 	 2,9 	 5 	 6 	 27 	 999 	 -0,1 	  
14:50 06.12.2019 	 3,02 	 2,89 	 5 	 7 	 27 	 999 	 -0 	  
14:40 06.12.2019 	 3,03 	 2,96 	 4 	 7 	 28 	 999 	 0,2 	  
14:30 06.12.2019 	 3,04 	 2,95 	 5 	 8 	 38 	 999 	 0,3 	  
14:20 06.12.2019 	 3,04 	 2,88 	 6 	 9 	 42 	 999 	 0,3 	  
14:10 06.12.2019 	 3,04 	 3,02 	 6 	 9 	 23 	 999 	 0,3 	  
14:00 06.12.2019 	 3,03 	 2,88 	 5 	 9 	 25 	 999 	 0,3 	  
13:50 06.12.2019 	 3,02 	 2,94 	 5 	 7 	 25 	 999 	 0,1 	  
13:40 06.12.2019 	 3 	 2,94 	 4 	 6 	 24 	 999 	 0,2 	  
13:30 06.12.2019 	 2,97 	 2,84 	 4 	 5 	 30 	 999 	 -0,1 	  
13:20 06.12.2019 	 2,94 	 2,85 	 4 	 6 	 30 	 999 	 -0,1 	  
13:10 06.12.2019 	 2,91 	 2,82 	 4 	 6 	 27 	 999 	 0 	  
13:00 06.12.2019 	 2,87 	 2,77 	 4 	 6 	 27 	 999 	 0,1 	  
12:50 06.12.2019 	 2,82 	 2,76 	 4 	 6 	 28 	 999 	 0,2 	  
12:40 06.12.2019 	 2,78 	 2,72 	 5 	 7 	 23 	 999 	 0,3 	  
12:30 06.12.2019 	 2,73 	 2,68 	 4 	 6 	 26 	 999 	 0,3 	  
12:20 06.12.2019 	 2,67 	 2,61 	 4 	 6 	 27 	 999 	 0,3 	  
