 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
00:00 08.12.2019 	 1,51 	 1,94 	 9 	 15 	 356 	 981 	 1 	  
23:50 07.12.2019 	 1,44 	 1,9 	 8 	 11 	 354 	 981 	 1,2 	  
23:40 07.12.2019 	 1,38 	 1,83 	 9 	 13 	 355 	 981 	 0,8 	  
23:30 07.12.2019 	 1,32 	 1,69 	 5 	 10 	 27 	 982 	 0,6 	  
23:20 07.12.2019 	 1,26 	 1,69 	 7 	 11 	 6 	 982 	 0,9 	  
23:10 07.12.2019 	 1,2 	 1,68 	 7 	 10 	 359 	 981 	 1,1 	  
23:00 07.12.2019 	 1,15 	 1,65 	 7 	 11 	 355 	 982 	 1,1 	  
22:50 07.12.2019 	 1,1 	 1,48 	 6 	 10 	 351 	 982 	 1,2 	  
22:40 07.12.2019 	 1,05 	 1,5 	 6 	 9 	 343 	 981 	 1,9 	  
22:30 07.12.2019 	 1,01 	 1,42 	 4 	 8 	 13 	 981 	 2,6 	  
22:20 07.12.2019 	 0,97 	 1,5 	 6 	 13 	 39 	 981 	 3,2 	  
22:10 07.12.2019 	 0,93 	 1,5 	 7 	 15 	 42 	 981 	 3,1 	  
22:00 07.12.2019 	 0,9 	 1,4 	 10 	 19 	 70 	 981 	 3,2 	  
21:50 07.12.2019 	 0,88 	 1,32 	 8 	 19 	 78 	 981 	 3,4 	  
21:40 07.12.2019 	 0,85 	 1,36 	 11 	 20 	 81 	 981 	 2,6 	  
21:30 07.12.2019 	 0,84 	 1,34 	 12 	 20 	 80 	 981 	 3,2 	  
21:20 07.12.2019 	 0,83 	 1,29 	 10 	 20 	 80 	 981 	 3 	  
21:10 07.12.2019 	 0,82 	 1,25 	 10 	 19 	 78 	 981 	 2,9 	  
21:00 07.12.2019 	 0,82 	 1,37 	 10 	 18 	 76 	 981 	 2,8 	  
20:50 07.12.2019 	 0,83 	 1,34 	 12 	 20 	 78 	 981 	 2,9 	  
20:40 07.12.2019 	 0,83 	 1,27 	 11 	 20 	 82 	 981 	 3 	  
20:30 07.12.2019 	 0,85 	 1,34 	 11 	 26 	 82 	 981 	 3,1 	  
20:20 07.12.2019 	 0,87 	 1,41 	 11 	 21 	 81 	 981 	 3 	  
20:10 07.12.2019 	 0,89 	 1,29 	 13 	 23 	 86 	 981 	 2,8 	  
20:00 07.12.2019 	 0,92 	 1,38 	 11 	 23 	 85 	 981 	 2,7 	  
19:50 07.12.2019 	 0,95 	 1,47 	 10 	 18 	 79 	 981 	 3 	  
19:40 07.12.2019 	 0,99 	 1,52 	 10 	 21 	 79 	 981 	 2,8 	  
19:30 07.12.2019 	 1,03 	 1,45 	 12 	 24 	 80 	 981 	 2,8 	  
19:20 07.12.2019 	 1,08 	 1,58 	 11 	 21 	 83 	 981 	 2,8 	  
19:10 07.12.2019 	 1,12 	 1,61 	 13 	 23 	 85 	 981 	 2,8 	  
19:00 07.12.2019 	 1,18 	 1,63 	 12 	 23 	 86 	 981 	 2,9 	  
18:50 07.12.2019 	 1,23 	 1,69 	 12 	 26 	 86 	 981 	 2,7 	  
18:40 07.12.2019 	 1,28 	 1,71 	 10 	 22 	 88 	 981 	 2,7 	  
18:30 07.12.2019 	 1,34 	 1,79 	 12 	 21 	 85 	 981 	 2,6 	  
18:20 07.12.2019 	 1,39 	 1,88 	 11 	 24 	 83 	 981 	 2,7 	  
18:10 07.12.2019 	 1,45 	 1,9 	 11 	 22 	 83 	 981 	 2,8 	  
18:00 07.12.2019 	 1,51 	 1,9 	 12 	 21 	 81 	 981 	 3,1 	  
17:50 07.12.2019 	 1,57 	 2,07 	 15 	 25 	 82 	 981 	 3 	  
17:40 07.12.2019 	 1,62 	 2,09 	 14 	 27 	 83 	 981 	 3 	  
17:30 07.12.2019 	 1,68 	 2,11 	 13 	 24 	 79 	 981 	 2,7 	  
17:20 07.12.2019 	 1,74 	 2,17 	 14 	 25 	 83 	 982 	 3 	  
17:10 07.12.2019 	 1,79 	 2,2 	 14 	 24 	 79 	 982 	 3 	  
17:00 07.12.2019 	 1,84 	 2,24 	 12 	 23 	 85 	 982 	 2,6 	  
16:50 07.12.2019 	 1,89 	 2,35 	 12 	 25 	 78 	 982 	 2,8 	  
16:40 07.12.2019 	 1,94 	 2,41 	 11 	 27 	 75 	 982 	 3,3 	  
16:30 07.12.2019 	 1,98 	 2,39 	 12 	 25 	 79 	 982 	 3,2 	  
16:20 07.12.2019 	 2,02 	 2,47 	 13 	 25 	 78 	 982 	 3,3 	  
16:10 07.12.2019 	 2,06 	 2,47 	 11 	 25 	 75 	 982 	 3,3 	  
16:00 07.12.2019 	 2,09 	 2,47 	 12 	 24 	 80 	 983 	 3,3 	  
15:50 07.12.2019 	 2,12 	 2,52 	 12 	 25 	 79 	 983 	 3,3 	  
15:40 07.12.2019 	 2,14 	 2,62 	 11 	 23 	 79 	 983 	 3,1 	  
15:30 07.12.2019 	 2,17 	 2,69 	 12 	 25 	 76 	 983 	 3,4 	  
15:20 07.12.2019 	 2,18 	 2,62 	 13 	 25 	 77 	 983 	 3,4 	  
15:10 07.12.2019 	 2,2 	 2,54 	 13 	 26 	 75 	 983 	 3,4 	  
15:00 07.12.2019 	 2,21 	 2,65 	 12 	 25 	 73 	 983 	 3,4 	  
14:50 07.12.2019 	 2,21 	 2,65 	 13 	 35 	 80 	 983 	 3,4 	  
14:40 07.12.2019 	 2,21 	 2,63 	 12 	 27 	 76 	 983 	 3,3 	  
14:30 07.12.2019 	 2,21 	 2,67 	 14 	 29 	 78 	 983 	 3,3 	  
14:20 07.12.2019 	 2,2 	 2,66 	 14 	 27 	 77 	 984 	 3,2 	  
14:10 07.12.2019 	 2,18 	 2,57 	 13 	 28 	 77 	 984 	 3,3 	  
14:00 07.12.2019 	 2,16 	 2,6 	 13 	 26 	 77 	 984 	 3,2 	  
13:50 07.12.2019 	 2,14 	 2,62 	 14 	 25 	 80 	 984 	 3,2 	  
13:40 07.12.2019 	 2,11 	 2,58 	 14 	 28 	 81 	 985 	 3,2 	  
13:30 07.12.2019 	 2,09 	 2,48 	 13 	 27 	 79 	 985 	 3,2 	  
13:20 07.12.2019 	 2,05 	 2,5 	 13 	 26 	 83 	 985 	 3,2 	  
13:10 07.12.2019 	 2,02 	 2,46 	 11 	 22 	 80 	 986 	 3,4 	  
13:00 07.12.2019 	 1,97 	 2,33 	 12 	 23 	 84 	 986 	 3,5 	  
12:50 07.12.2019 	 1,93 	 2,28 	 13 	 26 	 84 	 986 	 3,6 	  
12:40 07.12.2019 	 1,88 	 2,33 	 11 	 24 	 80 	 986 	 3,6 	  
12:30 07.12.2019 	 1,83 	 2,26 	 13 	 23 	 84 	 987 	 3,6 	  
12:20 07.12.2019 	 1,79 	 2,14 	 13 	 27 	 85 	 987 	 3,5 	  
12:10 07.12.2019 	 1,73 	 2,13 	 12 	 26 	 84 	 987 	 3,6 	  
12:00 07.12.2019 	 1,68 	 2,09 	 12 	 27 	 84 	 988 	 3,6 	  
11:50 07.12.2019 	 1,62 	 2,02 	 13 	 24 	 85 	 988 	 3,5 	  
11:40 07.12.2019 	 1,58 	 1,97 	 13 	 25 	 83 	 988 	 3,6 	  
11:30 07.12.2019 	 1,52 	 1,98 	 14 	 24 	 87 	 988 	 3,6 	  
11:20 07.12.2019 	 1,47 	 1,88 	 11 	 23 	 84 	 988 	 3,7 	  
11:10 07.12.2019 	 1,42 	 1,8 	 12 	 26 	 83 	 989 	 3,9 	  
11:00 07.12.2019 	 1,37 	 1,76 	 12 	 25 	 82 	 989 	 3,7 	  
10:50 07.12.2019 	 1,32 	 1,77 	 13 	 25 	 83 	 989 	 3,7 	  
10:40 07.12.2019 	 1,27 	 1,62 	 13 	 24 	 84 	 990 	 3,5 	  
10:30 07.12.2019 	 1,23 	 1,59 	 14 	 30 	 86 	 990 	 3,6 	  
10:20 07.12.2019 	 1,2 	 1,67 	 13 	 22 	 84 	 990 	 3,6 	  
10:10 07.12.2019 	 1,16 	 1,59 	 12 	 24 	 84 	 990 	 3,7 	  
10:00 07.12.2019 	 1,13 	 1,42 	 13 	 27 	 83 	 991 	 3,7 	  
09:50 07.12.2019 	 1,09 	 1,45 	 14 	 25 	 86 	 991 	 3,6 	  
09:40 07.12.2019 	 1,07 	 1,48 	 12 	 26 	 86 	 991 	 3,7 	  
09:30 07.12.2019 	 1,04 	 1,43 	 13 	 23 	 86 	 991 	 3,6 	  
09:20 07.12.2019 	 1,03 	 1,37 	 13 	 25 	 88 	 992 	 3,7 	  
09:10 07.12.2019 	 1,02 	 1,41 	 13 	 27 	 83 	 992 	 3,7 	  
09:00 07.12.2019 	 1 	 1,32 	 14 	 24 	 84 	 992 	 3,6 	  
08:50 07.12.2019 	 0,99 	 1,32 	 11 	 25 	 82 	 992 	 3,8 	  
08:40 07.12.2019 	 0,99 	 1,35 	 11 	 24 	 81 	 992 	 3,8 	  
08:30 07.12.2019 	 0,99 	 1,28 	 13 	 24 	 85 	 993 	 3,8 	  
08:20 07.12.2019 	 1 	 1,32 	 12 	 25 	 83 	 993 	 3,8 	  
08:10 07.12.2019 	 1,02 	 1,37 	 12 	 25 	 83 	 993 	 3,9 	  
08:00 07.12.2019 	 1,03 	 1,32 	 12 	 24 	 86 	 993 	 3,9 	  
07:50 07.12.2019 	 1,04 	 1,36 	 12 	 22 	 82 	 993 	 4,1 	  
07:40 07.12.2019 	 1,07 	 1,44 	 9 	 20 	 83 	 994 	 4,1 	  
07:30 07.12.2019 	 1,09 	 1,39 	 12 	 25 	 87 	 994 	 4,1 	  
07:20 07.12.2019 	 1,13 	 1,34 	 10 	 21 	 86 	 994 	 4,1 	  
07:10 07.12.2019 	 1,16 	 1,45 	 11 	 23 	 84 	 994 	 4 	  
07:00 07.12.2019 	 1,19 	 1,5 	 9 	 20 	 90 	 994 	 4,1 	  
06:50 07.12.2019 	 1,23 	 1,53 	 11 	 21 	 89 	 994 	 4,2 	  
06:40 07.12.2019 	 1,27 	 1,56 	 10 	 21 	 85 	 995 	 4,2 	  
06:30 07.12.2019 	 1,32 	 1,55 	 9 	 17 	 85 	 995 	 4,2 	  
06:20 07.12.2019 	 1,36 	 1,68 	 9 	 18 	 88 	 995 	 4,2 	  
06:10 07.12.2019 	 1,41 	 1,68 	 8 	 16 	 89 	 995 	 4,1 	  
06:00 07.12.2019 	 1,46 	 1,66 	 9 	 18 	 85 	 995 	 4,1 	  
05:50 07.12.2019 	 1,5 	 1,78 	 10 	 19 	 86 	 995 	 4,1 	  
05:40 07.12.2019 	 1,55 	 1,82 	 8 	 18 	 88 	 995 	 4,3 	  
05:30 07.12.2019 	 1,6 	 1,82 	 7 	 16 	 85 	 995 	 4,5 	  
05:20 07.12.2019 	 1,65 	 1,86 	 9 	 19 	 85 	 996 	 4,4 	  
05:10 07.12.2019 	 1,69 	 2 	 8 	 17 	 85 	 996 	 4,4 	  
05:00 07.12.2019 	 1,74 	 2,04 	 7 	 15 	 84 	 996 	 4,4 	  
04:50 07.12.2019 	 1,79 	 1,98 	 8 	 16 	 90 	 996 	 4,4 	  
04:40 07.12.2019 	 1,83 	 2,03 	 8 	 16 	 86 	 996 	 4,5 	  
04:30 07.12.2019 	 1,87 	 2,13 	 8 	 15 	 87 	 996 	 4,5 	  
04:20 07.12.2019 	 1,91 	 2,11 	 8 	 14 	 87 	 996 	 4,5 	  
04:10 07.12.2019 	 1,95 	 2,14 	 8 	 17 	 84 	 996 	 4,4 	  
04:00 07.12.2019 	 1,98 	 2,23 	 5 	 12 	 81 	 996 	 4,5 	  
03:50 07.12.2019 	 2,01 	 2,26 	 6 	 12 	 87 	 997 	 4,5 	  
03:40 07.12.2019 	 2,04 	 2,18 	 5 	 12 	 76 	 996 	 4,6 	  
03:30 07.12.2019 	 2,07 	 2,27 	 6 	 13 	 83 	 996 	 4,5 	  
03:20 07.12.2019 	 2,09 	 2,41 	 6 	 13 	 79 	 996 	 4,5 	  
03:10 07.12.2019 	 2,11 	 2,34 	 7 	 12 	 80 	 997 	 4,5 	  
03:00 07.12.2019 	 2,12 	 2,3 	 6 	 11 	 79 	 997 	 4,6 	  
02:50 07.12.2019 	 2,14 	 2,37 	 5 	 12 	 82 	 997 	 4,5 	  
02:40 07.12.2019 	 2,14 	 2,39 	 5 	 12 	 75 	 997 	 4,6 	  
02:30 07.12.2019 	 2,15 	 2,3 	 4 	 11 	 71 	 998 	 4,8 	  
02:20 07.12.2019 	 2,14 	 2,33 	 3 	 10 	 79 	 998 	 4,6 	  
02:10 07.12.2019 	 2,14 	 2,42 	 5 	 10 	 91 	 998 	 4,6 	  
02:00 07.12.2019 	 2,13 	 2,32 	 4 	 8 	 91 	 998 	 4,5 	  
01:50 07.12.2019 	 2,12 	 2,26 	 5 	 10 	 93 	 998 	 4,5 	  
01:40 07.12.2019 	 2,1 	 2,28 	 5 	 10 	 97 	 999 	 4,5 	  
01:30 07.12.2019 	 2,08 	 2,31 	 4 	 9 	 92 	 999 	 4,4 	  
01:20 07.12.2019 	 2,05 	 2,17 	 4 	 9 	 97 	 999 	 4,3 	  
01:10 07.12.2019 	 2,02 	 2,2 	 4 	 10 	 97 	 999 	 4,2 	  
01:00 07.12.2019 	 2 	 2,24 	 4 	 6 	 94 	 999 	 4,4 	  
00:50 07.12.2019 	 1,95 	 2,21 	 4 	 8 	 94 	 999 	 4,4 	  
00:40 07.12.2019 	 1,92 	 2,05 	 4 	 7 	 93 	 999 	 4,2 	  
00:30 07.12.2019 	 1,88 	 2,07 	 4 	 8 	 102 	 999 	 4,2 	  
00:20 07.12.2019 	 1,83 	 2,14 	 4 	 7 	 99 	 999 	 4,3 	  
00:10 07.12.2019 	 1,79 	 1,99 	 3 	 5 	 90 	 998 	 4,3 	  
00:00 07.12.2019 	 1,74 	 1,95 	 3 	 8 	 91 	 998 	 4,4 	  
23:50 06.12.2019 	 1,69 	 1,95 	 4 	 8 	 98 	 998 	 4,5 	  
23:40 06.12.2019 	 1,63 	 1,85 	 4 	 7 	 94 	 998 	 4,5 	  
23:30 06.12.2019 	 1,58 	 1,77 	 4 	 7 	 97 	 998 	 4,4 	  
23:20 06.12.2019 	 1,53 	 1,85 	 3 	 6 	 98 	 998 	 4,3 	  
23:10 06.12.2019 	 1,48 	 1,71 	 3 	 5 	 107 	 999 	 3,6 	  
23:00 06.12.2019 	 1,43 	 1,65 	 3 	 4 	 120 	 999 	 2,9 	  
22:50 06.12.2019 	 1,38 	 1,64 	 1 	 3 	 143 	 999 	 2 	  
22:40 06.12.2019 	 1,33 	 1,66 	 1 	 2 	 147 	 999 	 1,3 	  
22:30 06.12.2019 	 1,28 	 1,46 	 1 	 2 	 231 	 999 	 0,4 	  
22:20 06.12.2019 	 1,24 	 1,5 	 1 	 2 	 169 	 999 	 1,1 	  
22:10 06.12.2019 	 1,19 	 1,53 	 0 	 2 	 199 	 999 	 0,3 	  
22:00 06.12.2019 	 1,16 	 1,4 	 0 	 1 	 175 	 999 	 0,3 	  
21:50 06.12.2019 	 1,11 	 1,3 	 1 	 1 	 159 	 998 	 0,3 	  
21:40 06.12.2019 	 1,08 	 1,42 	 1 	 2 	 154 	 998 	 0,1 	  
21:30 06.12.2019 	 1,05 	 1,42 	 1 	 1 	 116 	 998 	 0,5 	  
21:20 06.12.2019 	 1,02 	 1,26 	 1 	 2 	 44 	 998 	 1,8 	  
21:10 06.12.2019 	 0,99 	 1,25 	 2 	 3 	 0 	 998 	 2,5 	  
21:00 06.12.2019 	 0,97 	 1,33 	 3 	 4 	 350 	 998 	 2,7 	  
20:50 06.12.2019 	 0,96 	 1,27 	 3 	 4 	 348 	 998 	 2,7 	  
20:40 06.12.2019 	 0,95 	 1,21 	 4 	 5 	 348 	 998 	 2,6 	  
20:30 06.12.2019 	 0,94 	 1,24 	 4 	 6 	 348 	 999 	 2,8 	  
20:20 06.12.2019 	 0,94 	 1,27 	 5 	 6 	 346 	 999 	 2,7 	  
20:10 06.12.2019 	 0,94 	 1,2 	 4 	 5 	 340 	 999 	 3,1 	  
20:00 06.12.2019 	 0,94 	 1,12 	 4 	 4 	 348 	 999 	 2,9 	  
19:50 06.12.2019 	 0,95 	 1,3 	 2 	 4 	 355 	 999 	 2,8 	  
19:40 06.12.2019 	 0,96 	 1,35 	 1 	 3 	 18 	 999 	 1,7 	  
19:30 06.12.2019 	 0,98 	 1,14 	 3 	 5 	 1 	 998 	 2,7 	  
19:20 06.12.2019 	 1 	 1,23 	 4 	 6 	 2 	 998 	 3 	  
19:10 06.12.2019 	 1,02 	 1,41 	 4 	 6 	 4 	 998 	 3 	  
19:00 06.12.2019 	 1,05 	 1,3 	 5 	 7 	 8 	 998 	 2,8 	  
18:50 06.12.2019 	 1,09 	 1,22 	 5 	 7 	 8 	 998 	 2,9 	  
18:40 06.12.2019 	 1,11 	 1,52 	 5 	 8 	 3 	 998 	 2,9 	  
18:30 06.12.2019 	 1,16 	 1,49 	 6 	 8 	 1 	 998 	 2,5 	  
18:20 06.12.2019 	 1,19 	 1,37 	 6 	 9 	 356 	 998 	 2,3 	  
18:10 06.12.2019 	 1,23 	 1,52 	 4 	 8 	 10 	 998 	 2,2 	  
18:00 06.12.2019 	 1,28 	 1,63 	 4 	 7 	 10 	 998 	 2,5 	  
17:50 06.12.2019 	 1,32 	 1,47 	 4 	 8 	 2 	 998 	 2,5 	  
17:40 06.12.2019 	 1,37 	 1,55 	 5 	 9 	 2 	 997 	 2,3 	  
17:30 06.12.2019 	 1,42 	 1,81 	 5 	 10 	 354 	 997 	 2,4 	  
17:20 06.12.2019 	 1,47 	 1,74 	 6 	 11 	 357 	 997 	 2,4 	  
17:10 06.12.2019 	 1,52 	 1,71 	 6 	 13 	 5 	 997 	 2,4 	  
17:00 06.12.2019 	 1,57 	 1,75 	 8 	 14 	 358 	 997 	 2,6 	  
16:50 06.12.2019 	 1,61 	 1,92 	 8 	 14 	 360 	 997 	 2,7 	  
16:40 06.12.2019 	 1,66 	 1,97 	 8 	 14 	 358 	 997 	 3 	  
16:30 06.12.2019 	 1,71 	 1,96 	 7 	 13 	 1 	 997 	 3,2 	  
16:20 06.12.2019 	 1,76 	 1,97 	 8 	 14 	 359 	 997 	 3,2 	  
16:10 06.12.2019 	 1,8 	 2,01 	 8 	 15 	 358 	 997 	 3,2 	  
16:00 06.12.2019 	 1,84 	 2,06 	 8 	 15 	 356 	 996 	 3,5 	  
15:50 06.12.2019 	 1,88 	 2,14 	 9 	 15 	 354 	 997 	 3,7 	  
15:40 06.12.2019 	 1,92 	 2,21 	 7 	 14 	 360 	 996 	 3,6 	  
15:30 06.12.2019 	 1,95 	 2,22 	 8 	 13 	 0 	 996 	 3,6 	  
15:20 06.12.2019 	 1,99 	 2,16 	 6 	 15 	 358 	 996 	 3,7 	  
15:10 06.12.2019 	 2,02 	 2,21 	 7 	 13 	 2 	 996 	 3,1 	  
15:00 06.12.2019 	 2,04 	 2,41 	 9 	 13 	 358 	 996 	 3 	  
14:50 06.12.2019 	 2,07 	 2,48 	 8 	 14 	 360 	 996 	 3,1 	  
14:40 06.12.2019 	 2,09 	 2,31 	 8 	 12 	 353 	 996 	 3,3 	  
14:30 06.12.2019 	 2,1 	 2,19 	 7 	 13 	 1 	 996 	 3,2 	  
14:20 06.12.2019 	 2,11 	 2,34 	 8 	 12 	 357 	 996 	 3 	  
14:10 06.12.2019 	 2,12 	 2,51 	 8 	 14 	 357 	 996 	 2,5 	  
14:00 06.12.2019 	 2,13 	 2,43 	 9 	 13 	 351 	 996 	 2,4 	  
13:50 06.12.2019 	 2,13 	 2,37 	 9 	 12 	 340 	 996 	 2,5 	  
13:40 06.12.2019 	 2,13 	 2,51 	 8 	 11 	 337 	 996 	 2,8 	  
13:30 06.12.2019 	 2,12 	 2,41 	 8 	 11 	 335 	 996 	 2,6 	  
13:20 06.12.2019 	 2,11 	 2,26 	 7 	 10 	 339 	 996 	 2,8 	  
13:10 06.12.2019 	 2,1 	 2,43 	 7 	 11 	 344 	 996 	 2,5 	  
13:00 06.12.2019 	 2,08 	 2,38 	 8 	 11 	 342 	 996 	 2,6 	  
12:50 06.12.2019 	 2,06 	 2,33 	 7 	 10 	 341 	 996 	 2,5 	  
12:40 06.12.2019 	 2,04 	 2,32 	 7 	 10 	 336 	 996 	 2,1 	  
12:30 06.12.2019 	 2,01 	 2,34 	 8 	 10 	 339 	 996 	 2,5 	  
12:20 06.12.2019 	 1,97 	 2,29 	 8 	 10 	 342 	 996 	 2,5 	  
12:10 06.12.2019 	 1,95 	 2,21 	 8 	 11 	 349 	 996 	 2,6 	  
12:00 06.12.2019 	 1,91 	 2,17 	 8 	 11 	 353 	 996 	 3 	  
11:50 06.12.2019 	 1,87 	 2,17 	 9 	 12 	 343 	 995 	 2,7 	  
11:40 06.12.2019 	 1,83 	 2,13 	 9 	 12 	 337 	 995 	 2,6 	  
11:30 06.12.2019 	 1,79 	 2,05 	 9 	 12 	 345 	 995 	 2,6 	  
11:20 06.12.2019 	 1,75 	 2,08 	 7 	 12 	 358 	 995 	 2,7 	  
11:10 06.12.2019 	 1,71 	 2,03 	 7 	 12 	 357 	 995 	 2,4 	  
11:00 06.12.2019 	 1,67 	 1,92 	 7 	 11 	 348 	 995 	 2,2 	  
10:50 06.12.2019 	 1,62 	 1,87 	 8 	 11 	 350 	 995 	 2,1 	  
10:40 06.12.2019 	 1,58 	 1,9 	 8 	 11 	 345 	 995 	 1,9 	  
10:30 06.12.2019 	 1,53 	 1,87 	 8 	 11 	 342 	 995 	 1,7 	  
10:20 06.12.2019 	 1,49 	 1,71 	 8 	 11 	 349 	 995 	 2,2 	  
10:10 06.12.2019 	 1,45 	 1,7 	 8 	 12 	 350 	 994 	 2 	  
10:00 06.12.2019 	 1,41 	 1,72 	 9 	 11 	 348 	 994 	 1,8 	  
09:50 06.12.2019 	 1,37 	 1,69 	 9 	 13 	 348 	 994 	 2 	  
09:40 06.12.2019 	 1,34 	 1,57 	 8 	 11 	 351 	 994 	 1,9 	  
09:30 06.12.2019 	 1,3 	 1,59 	 9 	 13 	 355 	 994 	 1,5 	  
09:20 06.12.2019 	 1,27 	 1,53 	 8 	 12 	 0 	 994 	 1,6 	  
09:10 06.12.2019 	 1,24 	 1,57 	 8 	 12 	 355 	 994 	 1,5 	  
09:00 06.12.2019 	 1,21 	 1,5 	 8 	 12 	 1 	 994 	 1,6 	  
08:50 06.12.2019 	 1,19 	 1,37 	 9 	 12 	 355 	 994 	 1,6 	  
08:40 06.12.2019 	 1,17 	 1,4 	 9 	 13 	 4 	 994 	 1,2 	  
08:30 06.12.2019 	 1,15 	 1,49 	 9 	 14 	 358 	 994 	 1,4 	  
08:20 06.12.2019 	 1,13 	 1,37 	 9 	 13 	 355 	 994 	 1,5 	  
08:10 06.12.2019 	 1,12 	 1,31 	 9 	 12 	 353 	 993 	 1,5 	  
08:00 06.12.2019 	 1,11 	 1,46 	 9 	 13 	 354 	 993 	 1,7 	  
07:50 06.12.2019 	 1,11 	 1,45 	 10 	 13 	 352 	 993 	 1,2 	  
07:40 06.12.2019 	 1,11 	 1,34 	 10 	 13 	 352 	 993 	 1,3 	  
07:30 06.12.2019 	 1,11 	 1,24 	 10 	 13 	 345 	 993 	 1,4 	  
07:20 06.12.2019 	 1,11 	 1,4 	 8 	 12 	 329 	 993 	 1,7 	  
07:10 06.12.2019 	 1,12 	 1,54 	 10 	 13 	 336 	 993 	 1,9 	  
07:00 06.12.2019 	 1,13 	 1,32 	 8 	 12 	 335 	 992 	 2,5 	  
06:50 06.12.2019 	 1,15 	 1,28 	 9 	 12 	 342 	 992 	 2,4 	  
06:40 06.12.2019 	 1,16 	 1,51 	 8 	 11 	 344 	 992 	 3 	  
06:30 06.12.2019 	 1,18 	 1,46 	 8 	 11 	 346 	 992 	 2,9 	  
06:20 06.12.2019 	 1,2 	 1,38 	 7 	 12 	 351 	 992 	 3,3 	  
06:10 06.12.2019 	 1,23 	 1,6 	 7 	 11 	 359 	 991 	 3,3 	  
06:00 06.12.2019 	 1,26 	 1,51 	 8 	 13 	 1 	 991 	 3 	  
05:50 06.12.2019 	 1,29 	 1,43 	 6 	 12 	 8 	 991 	 3,2 	  
05:40 06.12.2019 	 1,32 	 1,64 	 7 	 12 	 1 	 991 	 2,9 	  
05:30 06.12.2019 	 1,35 	 1,62 	 8 	 12 	 354 	 991 	 2,3 	  
05:20 06.12.2019 	 1,39 	 1,51 	 9 	 13 	 0 	 991 	 2,7 	  
05:10 06.12.2019 	 1,42 	 1,67 	 9 	 13 	 354 	 991 	 2,6 	  
05:00 06.12.2019 	 1,46 	 1,82 	 9 	 13 	 351 	 991 	 2,7 	  
04:50 06.12.2019 	 1,5 	 1,78 	 9 	 13 	 349 	 990 	 2,9 	  
04:40 06.12.2019 	 1,53 	 1,65 	 10 	 14 	 331 	 990 	 2,7 	  
04:30 06.12.2019 	 1,58 	 1,79 	 7 	 13 	 318 	 990 	 1,9 	  
04:20 06.12.2019 	 1,61 	 1,96 	 7 	 12 	 318 	 990 	 1,5 	  
04:10 06.12.2019 	 1,65 	 1,95 	 9 	 12 	 331 	 990 	 2 	  
04:00 06.12.2019 	 1,69 	 1,95 	 9 	 13 	 347 	 990 	 2,8 	  
03:50 06.12.2019 	 1,72 	 1,98 	 9 	 13 	 350 	 989 	 2,9 	  
03:40 06.12.2019 	 1,76 	 1,91 	 9 	 13 	 356 	 989 	 2,7 	  
03:30 06.12.2019 	 1,79 	 2,06 	 10 	 13 	 355 	 989 	 2,9 	  
03:20 06.12.2019 	 1,83 	 2,26 	 9 	 15 	 357 	 989 	 3,3 	  
03:10 06.12.2019 	 1,86 	 2,14 	 9 	 14 	 0 	 989 	 3,2 	  
03:00 06.12.2019 	 1,89 	 2,04 	 9 	 16 	 3 	 989 	 2,9 	  
02:50 06.12.2019 	 1,92 	 2,18 	 8 	 15 	 4 	 989 	 2,9 	  
02:40 06.12.2019 	 1,94 	 2,21 	 8 	 16 	 2 	 989 	 2,9 	  
02:30 06.12.2019 	 1,96 	 2,13 	 8 	 12 	 354 	 989 	 2,9 	  
02:20 06.12.2019 	 1,98 	 2,27 	 8 	 13 	 351 	 989 	 2,5 	  
02:10 06.12.2019 	 2 	 2,32 	 9 	 13 	 358 	 988 	 2,5 	  
02:00 06.12.2019 	 2,01 	 2,23 	 9 	 14 	 358 	 988 	 2,9 	  
01:50 06.12.2019 	 2,02 	 2,2 	 9 	 16 	 360 	 989 	 2,7 	  
01:40 06.12.2019 	 2,02 	 2,34 	 9 	 13 	 351 	 988 	 2,8 	  
01:30 06.12.2019 	 2,02 	 2,38 	 8 	 12 	 354 	 988 	 3 	  
01:20 06.12.2019 	 2,02 	 2,29 	 8 	 11 	 338 	 988 	 3 	  
01:10 06.12.2019 	 2,02 	 2,25 	 8 	 12 	 335 	 988 	 2,9 	  
01:00 06.12.2019 	 2,01 	 2,26 	 7 	 10 	 334 	 988 	 2,7 	  
00:50 06.12.2019 	 2 	 2,25 	 6 	 10 	 332 	 988 	 2,5 	  
00:40 06.12.2019 	 1,99 	 2,23 	 7 	 11 	 333 	 988 	 2,1 	  
00:30 06.12.2019 	 1,97 	 2,3 	 7 	 11 	 330 	 988 	 2,1 	  
00:20 06.12.2019 	 1,95 	 2,28 	 7 	 10 	 337 	 988 	 1,8 	  
00:10 06.12.2019 	 1,92 	 2,08 	 7 	 10 	 338 	 988 	 1,7 	  
00:00 06.12.2019 	 1,9 	 2,11 	 6 	 10 	 344 	 988 	 1,7 	  
23:50 05.12.2019 	 1,86 	 2,22 	 7 	 10 	 341 	 988 	 0,9 	  
23:40 05.12.2019 	 1,83 	 2,17 	 8 	 11 	 336 	 988 	 0,7 	  
