 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
20:30 08.12.2019 	 0,86 	 -2,88 	 2 	 3 	 340 	 1001 	 -4,2 	  
20:20 08.12.2019 	 0,9 	 -2,88 	 2 	 3 	 333 	 1001 	 -4,1 	  
20:10 08.12.2019 	 0,95 	 -2,88 	 2 	 4 	 338 	 1001 	 -3,7 	  
20:00 08.12.2019 	 1,01 	 -2,88 	 2 	 5 	 312 	 1000 	 -2,9 	  
19:50 08.12.2019 	 1,06 	 -2,88 	 1 	 2 	 337 	 1000 	 -2,4 	  
19:40 08.12.2019 	 1,12 	 -2,88 	 2 	 3 	 347 	 1000 	 -2,2 	  
19:30 08.12.2019 	 1,18 	 -2,88 	 2 	 3 	 359 	 1000 	 -2,1 	  
19:20 08.12.2019 	 1,25 	 -2,88 	 3 	 4 	 354 	 1000 	 -3 	  
19:10 08.12.2019 	 1,32 	 -2,88 	 3 	 4 	 358 	 1000 	 -2,8 	  
19:00 08.12.2019 	 1,38 	 -2,88 	 3 	 3 	 352 	 999 	 -2,5 	  
18:50 08.12.2019 	 1,45 	 -2,88 	 2 	 4 	 27 	 999 	 -2,7 	  
18:40 08.12.2019 	 1,52 	 -2,88 	 2 	 3 	 45 	 999 	 -1,8 	  
18:30 08.12.2019 	 1,59 	 -2,88 	 3 	 5 	 359 	 999 	 -2 	  
18:20 08.12.2019 	 1,65 	 -2,88 	 3 	 4 	 1 	 999 	 -1,3 	  
18:10 08.12.2019 	 1,72 	 -2,88 	 3 	 5 	 8 	 998 	 -0,6 	  
18:00 08.12.2019 	 1,79 	 -2,88 	 5 	 7 	 359 	 998 	 -0,4 	  
17:50 08.12.2019 	 1,84 	 -2,88 	 4 	 7 	 351 	 998 	 -0,5 	  
17:40 08.12.2019 	 1,9 	 -2,88 	 6 	 8 	 357 	 998 	 0,2 	  
17:30 08.12.2019 	 1,96 	 -2,88 	 6 	 9 	 1 	 997 	 0,4 	  
17:20 08.12.2019 	 2,01 	 -2,88 	 8 	 11 	 4 	 997 	 0,4 	  
17:10 08.12.2019 	 2,06 	 -2,88 	 7 	 10 	 3 	 997 	 0,3 	  
17:00 08.12.2019 	 2,11 	 -2,88 	 7 	 10 	 356 	 997 	 -0,2 	  
16:50 08.12.2019 	 2,15 	 -2,88 	 5 	 8 	 352 	 997 	 -0,3 	  
16:40 08.12.2019 	 2,18 	 -2,88 	 5 	 8 	 0 	 996 	 0,4 	  
16:30 08.12.2019 	 2,22 	 -2,88 	 5 	 10 	 351 	 996 	 -0 	  
16:20 08.12.2019 	 2,25 	 -2,88 	 6 	 9 	 0 	 996 	 0,6 	  
16:10 08.12.2019 	 2,27 	 -2,88 	 5 	 8 	 9 	 996 	 0,5 	  
16:00 08.12.2019 	 2,29 	 -2,88 	 5 	 7 	 356 	 995 	 -0,2 	  
15:50 08.12.2019 	 2,3 	 -2,88 	 6 	 9 	 352 	 995 	 0,4 	  
15:40 08.12.2019 	 2,31 	 -2,88 	 3 	 7 	 19 	 995 	 1,6 	  
15:30 08.12.2019 	 2,31 	 -2,88 	 5 	 8 	 38 	 995 	 1,7 	  
15:20 08.12.2019 	 2,31 	 -2,88 	 5 	 8 	 39 	 995 	 2 	  
15:10 08.12.2019 	 2,3 	 -2,88 	 5 	 7 	 350 	 994 	 0,9 	  
15:00 08.12.2019 	 2,29 	 -2,88 	 7 	 10 	 351 	 994 	 1,8 	  
14:50 08.12.2019 	 2,27 	 -2,88 	 7 	 11 	 352 	 994 	 1,6 	  
14:40 08.12.2019 	 2,25 	 -2,88 	 8 	 11 	 359 	 994 	 2 	  
14:30 08.12.2019 	 2,22 	 -2,88 	 8 	 11 	 7 	 993 	 2 	  
14:20 08.12.2019 	 2,18 	 -2,88 	 8 	 12 	 9 	 993 	 2 	  
14:10 08.12.2019 	 2,15 	 -2,88 	 8 	 13 	 6 	 993 	 2,1 	  
14:00 08.12.2019 	 2,1 	 -2,88 	 9 	 12 	 7 	 993 	 2,1 	  
13:50 08.12.2019 	 2,06 	 -2,88 	 9 	 13 	 10 	 992 	 2,2 	  
13:40 08.12.2019 	 2,01 	 -2,88 	 9 	 14 	 359 	 992 	 2,2 	  
13:30 08.12.2019 	 1,95 	 -2,88 	 8 	 13 	 352 	 992 	 2,1 	  
13:20 08.12.2019 	 1,9 	 -2,88 	 8 	 13 	 349 	 992 	 1,8 	  
13:10 08.12.2019 	 1,84 	 -2,88 	 8 	 15 	 354 	 992 	 2,1 	  
13:00 08.12.2019 	 1,78 	 -2,88 	 7 	 12 	 350 	 991 	 2 	  
12:50 08.12.2019 	 1,72 	 -2,88 	 6 	 10 	 344 	 991 	 1 	  
12:40 08.12.2019 	 1,65 	 -2,88 	 7 	 12 	 342 	 991 	 1,9 	  
12:30 08.12.2019 	 1,59 	 -2,88 	 7 	 13 	 349 	 991 	 1,4 	  
12:20 08.12.2019 	 1,53 	 -2,88 	 8 	 11 	 347 	 991 	 1 	  
12:10 08.12.2019 	 1,46 	 -2,88 	 7 	 11 	 343 	 990 	 0,4 	  
12:00 08.12.2019 	 1,4 	 -2,88 	 8 	 12 	 344 	 990 	 1 	  
11:50 08.12.2019 	 1,34 	 -2,88 	 8 	 12 	 341 	 990 	 0,7 	  
11:40 08.12.2019 	 1,28 	 -2,88 	 8 	 14 	 342 	 989 	 1,4 	  
11:30 08.12.2019 	 1,23 	 -2,88 	 9 	 12 	 352 	 989 	 1,3 	  
11:20 08.12.2019 	 1,17 	 -2,88 	 9 	 15 	 353 	 989 	 1,6 	  
11:10 08.12.2019 	 1,12 	 -2,88 	 9 	 13 	 346 	 988 	 1,1 	  
11:00 08.12.2019 	 1,07 	 -2,88 	 9 	 14 	 352 	 988 	 2 	  
10:50 08.12.2019 	 1,03 	 -2,88 	 8 	 14 	 2 	 988 	 2 	  
10:40 08.12.2019 	 0,99 	 -2,88 	 8 	 12 	 10 	 987 	 1,9 	  
10:30 08.12.2019 	 0,96 	 -2,88 	 6 	 12 	 10 	 987 	 1,1 	  
10:20 08.12.2019 	 0,93 	 -2,88 	 7 	 11 	 355 	 987 	 0,4 	  
10:10 08.12.2019 	 0,9 	 -2,88 	 6 	 9 	 4 	 986 	 1 	  
10:00 08.12.2019 	 0,88 	 -2,88 	 5 	 9 	 0 	 986 	 0,4 	  
09:50 08.12.2019 	 0,87 	 -2,88 	 5 	 10 	 352 	 986 	 0,6 	  
09:40 08.12.2019 	 0,86 	 -2,88 	 3 	 5 	 12 	 985 	 -1 	  
09:30 08.12.2019 	 0,86 	 -2,88 	 3 	 5 	 21 	 985 	 -1,4 	  
09:20 08.12.2019 	 0,86 	 -2,88 	 4 	 6 	 1 	 985 	 -1 	  
09:10 08.12.2019 	 0,87 	 -2,88 	 5 	 7 	 3 	 985 	 -0,8 	  
09:00 08.12.2019 	 0,88 	 -2,88 	 5 	 6 	 4 	 985 	 -0,7 	  
08:50 08.12.2019 	 0,9 	 -2,88 	 4 	 6 	 358 	 984 	 -0,9 	  
08:40 08.12.2019 	 0,92 	 -2,88 	 5 	 6 	 1 	 984 	 -0,1 	  
08:30 08.12.2019 	 0,95 	 -2,88 	 3 	 5 	 4 	 984 	 -0,5 	  
08:20 08.12.2019 	 0,97 	 -2,88 	 4 	 6 	 9 	 984 	 -0,3 	  
08:10 08.12.2019 	 1,01 	 -2,88 	 5 	 6 	 6 	 983 	 -0,7 	  
08:00 08.12.2019 	 1,05 	 -2,88 	 5 	 7 	 3 	 983 	 -0,4 	  
07:50 08.12.2019 	 1,09 	 -2,88 	 5 	 8 	 9 	 983 	 -0,1 	  
07:40 08.12.2019 	 1,14 	 -2,88 	 6 	 10 	 15 	 982 	 -0,2 	  
07:30 08.12.2019 	 1,19 	 -2,88 	 7 	 11 	 16 	 982 	 -0,5 	  
07:20 08.12.2019 	 1,25 	 -2,88 	 6 	 11 	 22 	 982 	 -0,3 	  
07:10 08.12.2019 	 1,3 	 -2,88 	 6 	 11 	 25 	 982 	 -0,3 	  
07:00 08.12.2019 	 1,36 	 -2,88 	 8 	 14 	 17 	 982 	 -0,5 	  
06:50 08.12.2019 	 1,42 	 -2,88 	 8 	 13 	 21 	 981 	 -0,4 	  
06:40 08.12.2019 	 1,48 	 -2,88 	 8 	 14 	 15 	 981 	 -0,3 	  
06:30 08.12.2019 	 1,54 	 -2,88 	 6 	 11 	 11 	 981 	 -0,6 	  
06:20 08.12.2019 	 1,6 	 -2,88 	 5 	 8 	 20 	 981 	 -1,1 	  
06:10 08.12.2019 	 1,66 	 -2,88 	 5 	 8 	 19 	 981 	 -1,3 	  
06:00 08.12.2019 	 1,72 	 -2,88 	 6 	 8 	 14 	 981 	 -1,3 	  
05:50 08.12.2019 	 1,78 	 -2,88 	 5 	 8 	 20 	 981 	 -1,6 	  
05:40 08.12.2019 	 1,83 	 -2,88 	 6 	 9 	 21 	 980 	 -1,9 	  
05:30 08.12.2019 	 1,89 	 -2,88 	 6 	 10 	 18 	 980 	 -2,1 	  
05:20 08.12.2019 	 1,94 	 -2,88 	 8 	 12 	 7 	 980 	 -2,5 	  
05:10 08.12.2019 	 1,99 	 -2,88 	 8 	 13 	 14 	 980 	 -2,5 	  
05:00 08.12.2019 	 2,04 	 -2,88 	 9 	 13 	 13 	 980 	 -2,8 	  
04:50 08.12.2019 	 2,08 	 -2,88 	 8 	 14 	 22 	 979 	 -1,6 	  
04:40 08.12.2019 	 2,12 	 -2,88 	 6 	 9 	 22 	 979 	 -1,9 	  
04:30 08.12.2019 	 2,16 	 -2,88 	 7 	 13 	 15 	 979 	 -2,3 	  
04:20 08.12.2019 	 2,19 	 -2,88 	 10 	 14 	 352 	 979 	 -2,9 	  
04:10 08.12.2019 	 2,22 	 -2,88 	 8 	 14 	 359 	 979 	 -2,8 	  
04:00 08.12.2019 	 2,24 	 -2,88 	 5 	 9 	 356 	 979 	 -3,3 	  
03:50 08.12.2019 	 2,26 	 -2,88 	 6 	 9 	 336 	 980 	 -3,7 	  
03:40 08.12.2019 	 2,28 	 -2,88 	 6 	 10 	 321 	 980 	 -3,6 	  
03:30 08.12.2019 	 2,29 	 -2,88 	 6 	 10 	 326 	 980 	 -3,5 	  
03:20 08.12.2019 	 2,3 	 -2,88 	 6 	 7 	 322 	 980 	 -3,4 	  
03:10 08.12.2019 	 2,3 	 -2,88 	 5 	 7 	 321 	 980 	 -2,7 	  
03:00 08.12.2019 	 2,29 	 -2,88 	 3 	 4 	 323 	 980 	 -2,1 	  
02:50 08.12.2019 	 2,28 	 -2,88 	 2 	 3 	 350 	 980 	 -2,4 	  
02:40 08.12.2019 	 2,27 	 -2,88 	 3 	 5 	 22 	 980 	 -2,3 	  
02:30 08.12.2019 	 2,25 	 -2,88 	 2 	 3 	 204 	 980 	 -0,6 	  
02:20 08.12.2019 	 2,23 	 -2,88 	 2 	 3 	 192 	 979 	 -1 	  
02:10 08.12.2019 	 2,2 	 -2,88 	 2 	 3 	 222 	 979 	 -1,5 	  
02:00 08.12.2019 	 2,16 	 -2,88 	 3 	 5 	 254 	 979 	 -1,5 	  
01:50 08.12.2019 	 2,12 	 -2,88 	 5 	 6 	 266 	 979 	 -1,6 	  
01:40 08.12.2019 	 2,08 	 -2,88 	 4 	 6 	 283 	 979 	 -1,9 	  
01:30 08.12.2019 	 2,04 	 -2,88 	 4 	 5 	 314 	 979 	 -2,4 	  
01:20 08.12.2019 	 1,99 	 -2,88 	 3 	 6 	 330 	 979 	 -2,2 	  
01:10 08.12.2019 	 1,93 	 -2,88 	 4 	 6 	 352 	 979 	 -2,1 	  
01:00 08.12.2019 	 1,88 	 -2,88 	 5 	 9 	 8 	 979 	 -2,1 	  
00:50 08.12.2019 	 1,82 	 -2,88 	 4 	 9 	 18 	 980 	 -2,1 	  
00:40 08.12.2019 	 1,76 	 -2,88 	 4 	 7 	 12 	 980 	 -2,4 	  
00:30 08.12.2019 	 1,69 	 -2,88 	 3 	 4 	 356 	 980 	 -2,7 	  
00:20 08.12.2019 	 1,63 	 -2,88 	 4 	 5 	 323 	 980 	 -3,2 	  
00:10 08.12.2019 	 1,57 	 -2,88 	 6 	 7 	 317 	 980 	 -3,2 	  
00:00 08.12.2019 	 1,51 	 -2,88 	 6 	 8 	 312 	 980 	 -3,4 	  
23:50 07.12.2019 	 1,44 	 -2,88 	 7 	 9 	 316 	 980 	 -3,4 	  
23:40 07.12.2019 	 1,38 	 -2,88 	 8 	 10 	 318 	 980 	 -3,6 	  
23:30 07.12.2019 	 1,32 	 -2,88 	 7 	 10 	 323 	 980 	 -3,8 	  
23:20 07.12.2019 	 1,26 	 -2,88 	 7 	 10 	 333 	 980 	 -3,4 	  
23:10 07.12.2019 	 1,2 	 -2,88 	 6 	 11 	 340 	 980 	 -2,9 	  
23:00 07.12.2019 	 1,15 	 -2,88 	 5 	 7 	 331 	 980 	 -3 	  
22:50 07.12.2019 	 1,1 	 -2,88 	 5 	 6 	 336 	 980 	 -2,7 	  
22:40 07.12.2019 	 1,05 	 -2,88 	 4 	 6 	 331 	 980 	 -2,8 	  
22:30 07.12.2019 	 1,01 	 -2,88 	 5 	 7 	 339 	 980 	 -3,2 	  
22:20 07.12.2019 	 0,97 	 -2,88 	 5 	 7 	 344 	 980 	 -3,5 	  
22:10 07.12.2019 	 0,93 	 -2,88 	 5 	 7 	 323 	 980 	 -3,3 	  
22:00 07.12.2019 	 0,9 	 -2,88 	 6 	 8 	 305 	 980 	 -2,5 	  
21:50 07.12.2019 	 0,88 	 -2,88 	 4 	 9 	 271 	 980 	 -0,7 	  
21:40 07.12.2019 	 0,85 	 -2,88 	 4 	 6 	 276 	 980 	 -0,6 	  
21:30 07.12.2019 	 0,84 	 -2,88 	 3 	 5 	 285 	 980 	 -0,7 	  
21:20 07.12.2019 	 0,83 	 -2,88 	 4 	 6 	 282 	 980 	 -0,8 	  
21:10 07.12.2019 	 0,82 	 -2,88 	 2 	 5 	 237 	 980 	 -0,8 	  
21:00 07.12.2019 	 0,82 	 -2,88 	 3 	 6 	 308 	 980 	 -1,3 	  
20:50 07.12.2019 	 0,83 	 -2,88 	 5 	 8 	 328 	 980 	 -1,6 	  
20:40 07.12.2019 	 0,83 	 -2,88 	 5 	 7 	 346 	 980 	 -1,4 	  
20:30 07.12.2019 	 0,85 	 -2,88 	 2 	 5 	 11 	 980 	 -0,3 	  
20:20 07.12.2019 	 0,87 	 -2,88 	 4 	 6 	 43 	 979 	 -0,1 	  
20:10 07.12.2019 	 0,89 	 -2,88 	 5 	 8 	 57 	 979 	 0,3 	  
20:00 07.12.2019 	 0,92 	 -2,88 	 11 	 19 	 88 	 979 	 0,9 	  
19:50 07.12.2019 	 0,95 	 -2,88 	 9 	 17 	 89 	 978 	 0,6 	  
19:40 07.12.2019 	 0,99 	 -2,88 	 2 	 9 	 278 	 979 	 -0,5 	  
19:30 07.12.2019 	 1,03 	 -2,88 	 4 	 7 	 286 	 980 	 -0,9 	  
19:20 07.12.2019 	 1,08 	 -2,88 	 3 	 5 	 306 	 980 	 -0,9 	  
19:10 07.12.2019 	 1,12 	 -2,88 	 4 	 12 	 306 	 980 	 -0,7 	  
19:00 07.12.2019 	 1,18 	 -2,88 	 5 	 9 	 303 	 979 	 -0,4 	  
18:50 07.12.2019 	 1,23 	 -2,88 	 4 	 8 	 312 	 979 	 0 	  
18:40 07.12.2019 	 1,28 	 -2,88 	 5 	 11 	 63 	 979 	 0,5 	  
18:30 07.12.2019 	 1,34 	 -2,88 	 4 	 11 	 22 	 979 	 0,3 	  
18:20 07.12.2019 	 1,39 	 -2,88 	 3 	 9 	 16 	 979 	 0,3 	  
18:10 07.12.2019 	 1,45 	 -2,88 	 3 	 9 	 342 	 980 	 0,1 	  
18:00 07.12.2019 	 1,51 	 -2,88 	 3 	 8 	 47 	 980 	 0,6 	  
17:50 07.12.2019 	 1,57 	 -2,88 	 4 	 16 	 69 	 980 	 0,7 	  
17:40 07.12.2019 	 1,62 	 -2,88 	 8 	 16 	 30 	 980 	 0,5 	  
17:30 07.12.2019 	 1,68 	 -2,88 	 15 	 20 	 90 	 979 	 1,3 	  
17:20 07.12.2019 	 1,74 	 -2,88 	 15 	 22 	 94 	 979 	 1,8 	  
17:10 07.12.2019 	 1,79 	 -2,88 	 15 	 23 	 94 	 979 	 1,7 	  
17:00 07.12.2019 	 1,84 	 -2,88 	 15 	 21 	 91 	 979 	 1,5 	  
16:50 07.12.2019 	 1,89 	 -2,88 	 16 	 23 	 92 	 979 	 1,4 	  
16:40 07.12.2019 	 1,94 	 -2,88 	 17 	 24 	 94 	 979 	 1,7 	  
16:30 07.12.2019 	 1,98 	 -2,88 	 17 	 24 	 97 	 979 	 1,6 	  
16:20 07.12.2019 	 2,02 	 -2,88 	 18 	 24 	 100 	 979 	 1,7 	  
16:10 07.12.2019 	 2,06 	 -2,88 	 17 	 23 	 101 	 979 	 1,7 	  
16:00 07.12.2019 	 2,09 	 -2,88 	 17 	 22 	 94 	 980 	 2 	  
15:50 07.12.2019 	 2,12 	 -2,88 	 17 	 23 	 89 	 979 	 2 	  
15:40 07.12.2019 	 2,14 	 -2,88 	 17 	 25 	 84 	 980 	 1,9 	  
15:30 07.12.2019 	 2,17 	 -2,88 	 19 	 26 	 84 	 979 	 1,8 	  
15:20 07.12.2019 	 2,18 	 -2,88 	 18 	 25 	 85 	 979 	 2,1 	  
15:10 07.12.2019 	 2,2 	 -2,88 	 18 	 26 	 85 	 979 	 2,3 	  
15:00 07.12.2019 	 2,21 	 -2,88 	 18 	 26 	 88 	 979 	 2,6 	  
14:50 07.12.2019 	 2,21 	 -2,88 	 20 	 28 	 89 	 979 	 2,7 	  
14:40 07.12.2019 	 2,21 	 -2,88 	 19 	 27 	 86 	 979 	 2,7 	  
14:30 07.12.2019 	 2,21 	 -2,88 	 19 	 27 	 87 	 980 	 2,7 	  
14:20 07.12.2019 	 2,2 	 -2,88 	 19 	 28 	 87 	 980 	 2,7 	  
14:10 07.12.2019 	 2,18 	 -2,88 	 19 	 27 	 86 	 980 	 2,4 	  
14:00 07.12.2019 	 2,16 	 -2,88 	 20 	 27 	 86 	 980 	 2,3 	  
13:50 07.12.2019 	 2,14 	 -2,88 	 18 	 25 	 88 	 981 	 2,6 	  
13:40 07.12.2019 	 2,11 	 -2,88 	 18 	 26 	 86 	 981 	 2,7 	  
13:30 07.12.2019 	 2,09 	 -2,88 	 17 	 26 	 90 	 982 	 2,6 	  
13:20 07.12.2019 	 2,05 	 -2,88 	 18 	 27 	 92 	 982 	 2,5 	  
13:10 07.12.2019 	 2,02 	 -2,88 	 18 	 24 	 94 	 982 	 2,6 	  
13:00 07.12.2019 	 1,97 	 -2,88 	 18 	 26 	 92 	 983 	 2,7 	  
12:50 07.12.2019 	 1,93 	 -2,88 	 17 	 25 	 93 	 983 	 2,7 	  
12:40 07.12.2019 	 1,88 	 -2,88 	 19 	 25 	 93 	 983 	 2,6 	  
12:30 07.12.2019 	 1,83 	 -2,88 	 18 	 26 	 90 	 983 	 2,7 	  
12:20 07.12.2019 	 1,79 	 -2,88 	 18 	 27 	 89 	 984 	 2,8 	  
12:10 07.12.2019 	 1,73 	 -2,88 	 18 	 24 	 87 	 984 	 2,9 	  
12:00 07.12.2019 	 1,68 	 -2,88 	 18 	 27 	 90 	 984 	 2,8 	  
11:50 07.12.2019 	 1,62 	 -2,88 	 17 	 30 	 88 	 984 	 2,8 	  
11:40 07.12.2019 	 1,58 	 -2,88 	 17 	 25 	 88 	 985 	 2,8 	  
11:30 07.12.2019 	 1,52 	 -2,88 	 19 	 25 	 91 	 985 	 2,7 	  
11:20 07.12.2019 	 1,47 	 -2,88 	 18 	 27 	 89 	 985 	 2,8 	  
11:10 07.12.2019 	 1,42 	 -2,88 	 16 	 24 	 86 	 985 	 2,7 	  
11:00 07.12.2019 	 1,37 	 -2,88 	 16 	 25 	 88 	 986 	 2,5 	  
10:50 07.12.2019 	 1,32 	 -2,88 	 15 	 21 	 89 	 986 	 2,6 	  
10:40 07.12.2019 	 1,27 	 -2,88 	 16 	 23 	 88 	 987 	 2,4 	  
10:30 07.12.2019 	 1,23 	 -2,88 	 15 	 22 	 89 	 987 	 2,6 	  
10:20 07.12.2019 	 1,2 	 -2,88 	 16 	 23 	 86 	 987 	 2,4 	  
10:10 07.12.2019 	 1,16 	 -2,88 	 16 	 24 	 89 	 987 	 2,5 	  
10:00 07.12.2019 	 1,13 	 -2,88 	 14 	 21 	 88 	 988 	 2,5 	  
09:50 07.12.2019 	 1,09 	 -2,88 	 15 	 24 	 88 	 988 	 2,5 	  
09:40 07.12.2019 	 1,07 	 -2,88 	 14 	 21 	 88 	 988 	 2,6 	  
09:30 07.12.2019 	 1,04 	 -2,88 	 16 	 22 	 89 	 989 	 2,5 	  
09:20 07.12.2019 	 1,03 	 -2,88 	 15 	 21 	 89 	 988 	 2,5 	  
09:10 07.12.2019 	 1,02 	 -2,88 	 15 	 21 	 87 	 989 	 2,6 	  
09:00 07.12.2019 	 1 	 -2,88 	 15 	 22 	 86 	 989 	 2,6 	  
08:50 07.12.2019 	 0,99 	 -2,88 	 14 	 19 	 86 	 989 	 2,6 	  
08:40 07.12.2019 	 0,99 	 -2,88 	 13 	 19 	 88 	 990 	 2,7 	  
08:30 07.12.2019 	 0,99 	 -2,88 	 14 	 21 	 89 	 990 	 2,7 	  
08:20 07.12.2019 	 1 	 -2,88 	 13 	 20 	 89 	 990 	 2,7 	  
08:10 07.12.2019 	 1,02 	 -2,88 	 12 	 17 	 89 	 991 	 2,7 	  
08:00 07.12.2019 	 1,03 	 -2,88 	 12 	 19 	 88 	 991 	 2,8 	  
07:50 07.12.2019 	 1,04 	 -2,88 	 11 	 16 	 91 	 991 	 2,7 	  
07:40 07.12.2019 	 1,07 	 -2,88 	 11 	 17 	 91 	 991 	 2,7 	  
07:30 07.12.2019 	 1,09 	 -2,88 	 12 	 16 	 87 	 992 	 2,6 	  
07:20 07.12.2019 	 1,13 	 -2,88 	 12 	 17 	 92 	 991 	 2,8 	  
07:10 07.12.2019 	 1,16 	 -2,88 	 12 	 17 	 95 	 992 	 2,7 	  
07:00 07.12.2019 	 1,19 	 -2,88 	 12 	 17 	 94 	 992 	 2,7 	  
06:50 07.12.2019 	 1,23 	 -2,88 	 11 	 16 	 89 	 992 	 2,6 	  
06:40 07.12.2019 	 1,27 	 -2,88 	 11 	 15 	 87 	 992 	 2,6 	  
06:30 07.12.2019 	 1,32 	 -2,88 	 11 	 16 	 89 	 993 	 2,6 	  
06:20 07.12.2019 	 1,36 	 -2,88 	 13 	 17 	 92 	 993 	 2,6 	  
06:10 07.12.2019 	 1,41 	 -2,88 	 12 	 18 	 93 	 993 	 2,7 	  
06:00 07.12.2019 	 1,46 	 -2,88 	 13 	 17 	 95 	 993 	 2,7 	  
05:50 07.12.2019 	 1,5 	 -2,88 	 13 	 18 	 98 	 993 	 2,7 	  
05:40 07.12.2019 	 1,55 	 -2,88 	 13 	 17 	 94 	 993 	 2,7 	  
05:30 07.12.2019 	 1,6 	 -2,88 	 12 	 17 	 88 	 993 	 2,8 	  
05:20 07.12.2019 	 1,65 	 -2,88 	 12 	 17 	 89 	 993 	 2,8 	  
05:10 07.12.2019 	 1,69 	 -2,88 	 12 	 16 	 91 	 993 	 2,8 	  
05:00 07.12.2019 	 1,74 	 -2,88 	 12 	 15 	 93 	 994 	 2,9 	  
04:50 07.12.2019 	 1,79 	 -2,88 	 12 	 16 	 94 	 994 	 2,9 	  
04:40 07.12.2019 	 1,83 	 -2,88 	 11 	 16 	 95 	 994 	 2,9 	  
04:30 07.12.2019 	 1,87 	 -2,88 	 10 	 14 	 95 	 994 	 3 	  
04:20 07.12.2019 	 1,91 	 -2,88 	 10 	 13 	 93 	 994 	 3 	  
04:10 07.12.2019 	 1,95 	 -2,88 	 8 	 12 	 92 	 995 	 2,8 	  
04:00 07.12.2019 	 1,98 	 -2,88 	 7 	 10 	 84 	 995 	 2,7 	  
03:50 07.12.2019 	 2,01 	 -2,88 	 8 	 10 	 85 	 995 	 2,7 	  
03:40 07.12.2019 	 2,04 	 -2,88 	 9 	 12 	 84 	 995 	 2,6 	  
03:30 07.12.2019 	 2,07 	 -2,88 	 8 	 12 	 85 	 995 	 2,6 	  
03:20 07.12.2019 	 2,09 	 -2,88 	 6 	 10 	 82 	 995 	 2 	  
03:10 07.12.2019 	 2,11 	 -2,88 	 3 	 5 	 43 	 995 	 -2,7 	  
03:00 07.12.2019 	 2,12 	 -2,88 	 4 	 8 	 39 	 996 	 -2,5 	  
02:50 07.12.2019 	 2,14 	 -2,88 	 4 	 5 	 29 	 996 	 -4,1 	  
02:40 07.12.2019 	 2,14 	 -2,88 	 3 	 5 	 23 	 996 	 -3,9 	  
02:30 07.12.2019 	 2,15 	 -2,88 	 5 	 8 	 68 	 996 	 -0 	  
02:20 07.12.2019 	 2,14 	 -2,88 	 6 	 10 	 82 	 997 	 2,4 	  
02:10 07.12.2019 	 2,14 	 -2,88 	 7 	 10 	 87 	 997 	 2,2 	  
02:00 07.12.2019 	 2,13 	 -2,88 	 7 	 9 	 87 	 997 	 2,6 	  
01:50 07.12.2019 	 2,12 	 -2,88 	 7 	 10 	 91 	 997 	 2,4 	  
01:40 07.12.2019 	 2,1 	 -2,88 	 4 	 9 	 66 	 997 	 -0,9 	  
01:30 07.12.2019 	 2,08 	 -2,88 	 4 	 5 	 53 	 997 	 -2,7 	  
01:20 07.12.2019 	 2,05 	 -2,88 	 3 	 6 	 57 	 998 	 -3,1 	  
01:10 07.12.2019 	 2,02 	 -2,88 	 2 	 3 	 52 	 998 	 -4,2 	  
01:00 07.12.2019 	 2 	 -2,88 	 2 	 3 	 45 	 998 	 -4,9 	  
00:50 07.12.2019 	 1,95 	 -2,88 	 3 	 4 	 48 	 997 	 -4,2 	  
00:40 07.12.2019 	 1,92 	 -2,88 	 3 	 4 	 44 	 997 	 -4,8 	  
00:30 07.12.2019 	 1,88 	 -2,88 	 2 	 3 	 39 	 998 	 -5,5 	  
00:20 07.12.2019 	 1,83 	 -2,88 	 3 	 4 	 36 	 997 	 -5,7 	  
00:10 07.12.2019 	 1,79 	 -2,88 	 3 	 4 	 32 	 997 	 -5,9 	  
00:00 07.12.2019 	 1,74 	 -2,88 	 3 	 5 	 40 	 997 	 -4,6 	  
23:50 06.12.2019 	 1,69 	 -2,88 	 3 	 5 	 34 	 997 	 -5,5 	  
23:40 06.12.2019 	 1,63 	 -2,88 	 3 	 5 	 29 	 997 	 -5,4 	  
23:30 06.12.2019 	 1,58 	 -2,88 	 3 	 4 	 45 	 997 	 -4 	  
23:20 06.12.2019 	 1,53 	 -2,88 	 3 	 5 	 55 	 997 	 -2,9 	  
23:10 06.12.2019 	 1,48 	 -2,88 	 3 	 4 	 55 	 997 	 -2,9 	  
23:00 06.12.2019 	 1,43 	 -2,88 	 3 	 4 	 53 	 998 	 -2,7 	  
22:50 06.12.2019 	 1,38 	 -2,88 	 3 	 4 	 46 	 997 	 -3,1 	  
22:40 06.12.2019 	 1,33 	 -2,88 	 2 	 3 	 47 	 998 	 -3,9 	  
22:30 06.12.2019 	 1,28 	 -2,88 	 1 	 2 	 42 	 997 	 -4,3 	  
22:20 06.12.2019 	 1,24 	 -2,88 	 1 	 3 	 56 	 997 	 -3,5 	  
22:10 06.12.2019 	 1,19 	 -2,88 	 1 	 2 	 47 	 997 	 -4,3 	  
22:00 06.12.2019 	 1,16 	 -2,88 	 2 	 3 	 42 	 997 	 -4,4 	  
21:50 06.12.2019 	 1,11 	 -2,88 	 2 	 4 	 24 	 997 	 -5,2 	  
21:40 06.12.2019 	 1,08 	 -2,88 	 2 	 4 	 21 	 997 	 -5,1 	  
