 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
13:20 07.12.2019 	 0,57 	 0,56 	 8 	 14 	 50 	 997 	 -1,6 	  
13:10 07.12.2019 	 0,57 	 0,55 	 8 	 11 	 51 	 997 	 -1,9 	  
13:00 07.12.2019 	 0,57 	 0,54 	 9 	 12 	 49 	 997 	 -2,3 	  
12:50 07.12.2019 	 0,57 	 0,54 	 8 	 13 	 53 	 998 	 -1,8 	  
12:40 07.12.2019 	 0,58 	 0,55 	 8 	 13 	 51 	 997 	 -1,8 	  
12:30 07.12.2019 	 0,59 	 0,54 	 9 	 13 	 54 	 997 	 -1,9 	  
12:20 07.12.2019 	 0,6 	 0,53 	 8 	 13 	 56 	 997 	 -1,6 	  
12:10 07.12.2019 	 0,61 	 0,53 	 7 	 11 	 59 	 998 	 -1,5 	  
12:00 07.12.2019 	 0,62 	 0,53 	 5 	 9 	 66 	 998 	 -1,5 	  
11:50 07.12.2019 	 0,64 	 0,54 	 2 	 7 	 95 	 998 	 -1,8 	  
11:40 07.12.2019 	 0,66 	 0,56 	 2 	 5 	 114 	 999 	 -2,4 	  
11:30 07.12.2019 	 0,68 	 0,58 	 3 	 6 	 137 	 999 	 -2,3 	  
11:20 07.12.2019 	 0,7 	 0,62 	 1 	 4 	 283 	 999 	 -2,1 	  
11:10 07.12.2019 	 0,73 	 0,65 	 1 	 4 	 16 	 999 	 -1,9 	  
11:00 07.12.2019 	 0,75 	 0,67 	 2 	 5 	 51 	 999 	 -1,8 	  
10:50 07.12.2019 	 0,78 	 0,72 	 2 	 5 	 29 	 1000 	 -1,6 	  
10:40 07.12.2019 	 0,8 	 0,76 	 1 	 4 	 100 	 999 	 -1,5 	  
10:30 07.12.2019 	 0,83 	 0,79 	 4 	 7 	 59 	 1000 	 -1,2 	  
10:20 07.12.2019 	 0,86 	 0,82 	 3 	 6 	 11 	 999 	 -0,9 	  
10:10 07.12.2019 	 0,88 	 0,83 	 3 	 6 	 91 	 1000 	 -1,3 	  
10:00 07.12.2019 	 0,91 	 0,86 	 2 	 4 	 132 	 1000 	 -1,5 	  
09:50 07.12.2019 	 0,94 	 0,88 	 2 	 4 	 157 	 1000 	 -1,5 	  
09:40 07.12.2019 	 0,97 	 0,91 	 2 	 5 	 123 	 1000 	 -1,6 	  
09:30 07.12.2019 	 0,99 	 0,96 	 2 	 4 	 111 	 1001 	 -1,6 	  
09:20 07.12.2019 	 1,02 	 0,98 	 2 	 3 	 96 	 1001 	 -1,3 	  
09:10 07.12.2019 	 1,04 	 1,01 	 2 	 6 	 115 	 1001 	 -1,4 	  
09:00 07.12.2019 	 1,07 	 1,04 	 2 	 5 	 124 	 1001 	 -1,9 	  
08:50 07.12.2019 	 1,09 	 1,04 	 3 	 5 	 134 	 1001 	 -2,1 	  
08:40 07.12.2019 	 1,11 	 1,07 	 3 	 4 	 163 	 1001 	 -2,2 	  
08:30 07.12.2019 	 1,13 	 1,08 	 3 	 5 	 170 	 1001 	 -1,9 	  
08:20 07.12.2019 	 1,15 	 1,09 	 3 	 6 	 151 	 1001 	 -1,9 	  
08:10 07.12.2019 	 1,17 	 1,11 	 4 	 7 	 101 	 1001 	 -1,5 	  
08:00 07.12.2019 	 1,18 	 1,13 	 2 	 6 	 115 	 1001 	 -1,8 	  
07:50 07.12.2019 	 1,19 	 1,14 	 3 	 8 	 67 	 1001 	 -1,1 	  
07:40 07.12.2019 	 1,2 	 1,17 	 5 	 9 	 55 	 1001 	 -0,9 	  
07:30 07.12.2019 	 1,21 	 1,17 	 3 	 7 	 80 	 1001 	 -1,5 	  
07:20 07.12.2019 	 1,22 	 1,18 	 4 	 10 	 16 	 1001 	 -0,9 	  
07:10 07.12.2019 	 1,22 	 1,17 	 3 	 7 	 79 	 1001 	 -1,5 	  
07:00 07.12.2019 	 1,23 	 1,18 	 3 	 5 	 90 	 1001 	 -1,9 	  
06:50 07.12.2019 	 1,22 	 1,19 	 1 	 5 	 161 	 1001 	 -1,2 	  
06:40 07.12.2019 	 1,22 	 1,19 	 3 	 7 	 107 	 1001 	 -1,2 	  
06:30 07.12.2019 	 1,22 	 1,17 	 2 	 4 	 96 	 1001 	 -1,6 	  
06:20 07.12.2019 	 1,21 	 1,16 	 3 	 6 	 128 	 1001 	 -1,9 	  
06:10 07.12.2019 	 1,2 	 1,14 	 3 	 6 	 97 	 1001 	 -1,9 	  
06:00 07.12.2019 	 1,19 	 1,13 	 3 	 6 	 97 	 1001 	 -2,9 	  
05:50 07.12.2019 	 1,17 	 1,1 	 3 	 5 	 142 	 1002 	 -3,9 	  
05:40 07.12.2019 	 1,16 	 1,09 	 2 	 3 	 126 	 1002 	 -4 	  
05:30 07.12.2019 	 1,14 	 1,07 	 3 	 5 	 139 	 1002 	 -4,3 	  
05:20 07.12.2019 	 1,12 	 1,05 	 2 	 3 	 149 	 1002 	 -2,9 	  
05:10 07.12.2019 	 1,1 	 1,04 	 2 	 3 	 115 	 1002 	 -3,2 	  
05:00 07.12.2019 	 1,07 	 1 	 2 	 3 	 142 	 1002 	 -3,6 	  
04:50 07.12.2019 	 1,04 	 0,99 	 1 	 3 	 116 	 1002 	 -3,5 	  
04:40 07.12.2019 	 1,02 	 0,97 	 1 	 2 	 98 	 1002 	 -4 	  
04:30 07.12.2019 	 0,99 	 0,92 	 1 	 3 	 112 	 1002 	 -4,4 	  
04:20 07.12.2019 	 0,96 	 0,88 	 1 	 2 	 94 	 1002 	 -4 	  
04:10 07.12.2019 	 0,93 	 0,85 	 1 	 2 	 98 	 1002 	 -4 	  
04:00 07.12.2019 	 0,9 	 0,84 	 1 	 2 	 92 	 1002 	 -3 	  
03:50 07.12.2019 	 0,88 	 0,8 	 2 	 2 	 80 	 1003 	 -3,6 	  
03:40 07.12.2019 	 0,84 	 0,79 	 2 	 3 	 110 	 1003 	 -3,6 	  
03:30 07.12.2019 	 0,82 	 0,77 	 2 	 3 	 114 	 1003 	 -2,8 	  
03:20 07.12.2019 	 0,79 	 0,76 	 2 	 3 	 95 	 1003 	 -3,1 	  
03:10 07.12.2019 	 0,76 	 0,73 	 3 	 3 	 126 	 1003 	 -3,7 	  
03:00 07.12.2019 	 0,73 	 0,69 	 2 	 3 	 118 	 1003 	 -3,6 	  
02:50 07.12.2019 	 0,71 	 0,68 	 3 	 4 	 118 	 1003 	 -3,7 	  
02:40 07.12.2019 	 0,68 	 0,67 	 3 	 3 	 86 	 1003 	 -2,2 	  
02:30 07.12.2019 	 0,66 	 0,64 	 3 	 3 	 76 	 1003 	 -1,7 	  
02:20 07.12.2019 	 0,64 	 0,62 	 2 	 3 	 85 	 1003 	 -1,2 	  
02:10 07.12.2019 	 0,62 	 0,6 	 2 	 4 	 84 	 1003 	 -0,9 	  
02:00 07.12.2019 	 0,6 	 0,59 	 2 	 3 	 105 	 1003 	 -1,3 	  
01:50 07.12.2019 	 0,58 	 0,56 	 2 	 3 	 73 	 1003 	 -0,9 	  
01:40 07.12.2019 	 0,57 	 0,55 	 2 	 4 	 35 	 1003 	 -1 	  
01:30 07.12.2019 	 0,56 	 0,54 	 2 	 4 	 76 	 1003 	 -1,1 	  
01:20 07.12.2019 	 0,55 	 0,53 	 3 	 3 	 81 	 1002 	 -1,3 	  
01:10 07.12.2019 	 0,54 	 0,5 	 2 	 3 	 74 	 1002 	 -1 	  
01:00 07.12.2019 	 0,54 	 0,48 	 3 	 4 	 67 	 1002 	 -1 	  
00:50 07.12.2019 	 0,54 	 0,48 	 3 	 4 	 61 	 1003 	 -1,1 	  
00:40 07.12.2019 	 0,54 	 0,47 	 3 	 4 	 67 	 1003 	 -1,2 	  
00:30 07.12.2019 	 0,54 	 0,45 	 3 	 4 	 78 	 1003 	 -1,2 	  
00:20 07.12.2019 	 0,54 	 0,45 	 3 	 4 	 86 	 1003 	 -1,7 	  
00:10 07.12.2019 	 0,55 	 0,47 	 3 	 4 	 81 	 1003 	 -1,5 	  
00:00 07.12.2019 	 0,56 	 0,46 	 2 	 3 	 83 	 1003 	 -1,3 	  
23:50 06.12.2019 	 0,57 	 0,48 	 2 	 3 	 75 	 1003 	 -1,5 	  
23:40 06.12.2019 	 0,58 	 0,48 	 2 	 3 	 86 	 1003 	 -1,3 	  
23:30 06.12.2019 	 0,6 	 0,51 	 2 	 3 	 96 	 1003 	 -1,6 	  
23:20 06.12.2019 	 0,62 	 0,53 	 2 	 3 	 96 	 1003 	 -1,6 	  
23:10 06.12.2019 	 0,64 	 0,55 	 2 	 3 	 72 	 1003 	 -1,5 	  
23:00 06.12.2019 	 0,66 	 0,58 	 2 	 3 	 74 	 1003 	 -1,4 	  
22:50 06.12.2019 	 0,68 	 0,61 	 2 	 4 	 62 	 1003 	 -2,3 	  
22:40 06.12.2019 	 0,7 	 0,63 	 3 	 4 	 74 	 1003 	 -2,2 	  
22:30 06.12.2019 	 0,73 	 0,66 	 3 	 4 	 83 	 1003 	 -2,5 	  
22:20 06.12.2019 	 0,76 	 0,69 	 3 	 4 	 83 	 1003 	 -2,6 	  
22:10 06.12.2019 	 0,78 	 0,72 	 3 	 4 	 79 	 1003 	 -2,3 	  
22:00 06.12.2019 	 0,81 	 0,76 	 3 	 4 	 84 	 1003 	 -2,6 	  
21:50 06.12.2019 	 0,84 	 0,78 	 3 	 4 	 84 	 1003 	 -2,8 	  
21:40 06.12.2019 	 0,87 	 0,81 	 3 	 4 	 81 	 1002 	 -2,4 	  
21:30 06.12.2019 	 0,9 	 0,86 	 3 	 4 	 77 	 1003 	 -2 	  
21:20 06.12.2019 	 0,92 	 0,85 	 4 	 5 	 83 	 1003 	 -1,7 	  
21:10 06.12.2019 	 0,95 	 0,87 	 4 	 5 	 85 	 1003 	 -2 	  
21:00 06.12.2019 	 0,98 	 0,89 	 5 	 6 	 86 	 1002 	 -2 	  
20:50 06.12.2019 	 1 	 0,89 	 4 	 5 	 89 	 1002 	 -2,1 	  
20:40 06.12.2019 	 1,03 	 0,91 	 4 	 5 	 85 	 1003 	 -1,9 	  
20:30 06.12.2019 	 1,05 	 0,93 	 4 	 5 	 77 	 1003 	 -2,1 	  
20:20 06.12.2019 	 1,08 	 0,94 	 4 	 4 	 83 	 1003 	 -2,1 	  
20:10 06.12.2019 	 1,1 	 0,96 	 1 	 3 	 66 	 1002 	 -2,9 	  
20:00 06.12.2019 	 1,12 	 0,99 	 2 	 3 	 56 	 1002 	 -2,8 	  
19:50 06.12.2019 	 1,14 	 1,01 	 2 	 3 	 70 	 1002 	 -2,2 	  
19:40 06.12.2019 	 1,15 	 1,04 	 3 	 5 	 70 	 1002 	 -2,2 	  
19:30 06.12.2019 	 1,17 	 1,05 	 3 	 4 	 85 	 1002 	 -2,3 	  
19:20 06.12.2019 	 1,18 	 1,08 	 3 	 5 	 65 	 1002 	 -1,9 	  
19:10 06.12.2019 	 1,19 	 1,1 	 3 	 6 	 53 	 1002 	 -0,7 	  
19:00 06.12.2019 	 1,2 	 1,12 	 2 	 3 	 32 	 1002 	 -1,8 	  
18:50 06.12.2019 	 1,21 	 1,15 	 2 	 3 	 30 	 1002 	 -2 	  
18:40 06.12.2019 	 1,21 	 1,15 	 3 	 4 	 9 	 1002 	 -2,1 	  
18:30 06.12.2019 	 1,22 	 1,17 	 3 	 4 	 7 	 1002 	 -1,9 	  
18:20 06.12.2019 	 1,22 	 1,21 	 3 	 5 	 12 	 1002 	 -2,1 	  
18:10 06.12.2019 	 1,22 	 1,21 	 3 	 5 	 21 	 1002 	 -2,6 	  
18:00 06.12.2019 	 1,21 	 1,21 	 3 	 5 	 11 	 1001 	 -3,4 	  
17:50 06.12.2019 	 1,21 	 1,2 	 3 	 5 	 21 	 1001 	 -3,9 	  
17:40 06.12.2019 	 1,2 	 1,2 	 4 	 6 	 32 	 1001 	 -2,8 	  
17:30 06.12.2019 	 1,19 	 1,19 	 4 	 6 	 26 	 1001 	 -2,9 	  
17:20 06.12.2019 	 1,18 	 1,15 	 3 	 5 	 22 	 1001 	 -3 	  
17:10 06.12.2019 	 1,16 	 1,14 	 3 	 5 	 15 	 1001 	 -3,3 	  
17:00 06.12.2019 	 1,15 	 1,14 	 3 	 5 	 16 	 1001 	 -3 	  
16:50 06.12.2019 	 1,13 	 1,1 	 3 	 4 	 13 	 1001 	 -3,2 	  
16:40 06.12.2019 	 1,11 	 1,08 	 3 	 5 	 16 	 1001 	 -3,2 	  
16:30 06.12.2019 	 1,09 	 1,05 	 3 	 4 	 14 	 1001 	 -3,7 	  
16:20 06.12.2019 	 1,07 	 1,04 	 2 	 3 	 19 	 1001 	 -4 	  
16:10 06.12.2019 	 1,05 	 1,03 	 2 	 3 	 19 	 1001 	 -3,3 	  
16:00 06.12.2019 	 1,02 	 0,99 	 3 	 4 	 26 	 1000 	 -3,1 	  
15:50 06.12.2019 	 1 	 0,97 	 3 	 4 	 25 	 1000 	 -3,5 	  
15:40 06.12.2019 	 0,98 	 0,96 	 3 	 4 	 23 	 1000 	 -3,3 	  
15:30 06.12.2019 	 0,95 	 0,94 	 2 	 4 	 19 	 1000 	 -2,7 	  
15:20 06.12.2019 	 0,92 	 0,92 	 2 	 3 	 23 	 1000 	 -2,4 	  
15:10 06.12.2019 	 0,9 	 0,89 	 2 	 4 	 22 	 1000 	 -1,8 	  
15:00 06.12.2019 	 0,88 	 0,88 	 3 	 4 	 18 	 1000 	 -1,8 	  
14:50 06.12.2019 	 0,85 	 0,87 	 3 	 4 	 9 	 1000 	 -1,3 	  
14:40 06.12.2019 	 0,83 	 0,83 	 3 	 4 	 16 	 1000 	 -1,4 	  
14:30 06.12.2019 	 0,8 	 0,84 	 2 	 4 	 10 	 1000 	 -1,6 	  
14:20 06.12.2019 	 0,78 	 0,82 	 3 	 4 	 12 	 1000 	 -1,3 	  
14:10 06.12.2019 	 0,76 	 0,79 	 3 	 4 	 10 	 1000 	 -1,6 	  
14:00 06.12.2019 	 0,74 	 0,76 	 3 	 4 	 17 	 1000 	 -2 	  
13:50 06.12.2019 	 0,72 	 0,75 	 3 	 5 	 23 	 1000 	 -1,8 	  
13:40 06.12.2019 	 0,71 	 0,71 	 4 	 5 	 25 	 1000 	 -2 	  
13:30 06.12.2019 	 0,69 	 0,7 	 3 	 5 	 23 	 1000 	 -1,5 	  
13:20 06.12.2019 	 0,68 	 0,67 	 3 	 4 	 18 	 1000 	 -1,4 	  
13:10 06.12.2019 	 0,67 	 0,67 	 3 	 4 	 10 	 1000 	 -1,9 	  
13:00 06.12.2019 	 0,66 	 0,64 	 3 	 4 	 26 	 1000 	 -2,4 	  
12:50 06.12.2019 	 0,65 	 0,62 	 4 	 6 	 34 	 999 	 -1,7 	  
12:40 06.12.2019 	 0,64 	 0,63 	 4 	 5 	 25 	 999 	 -1,6 	  
12:30 06.12.2019 	 0,64 	 0,6 	 4 	 5 	 21 	 999 	 -1,5 	  
12:20 06.12.2019 	 0,63 	 0,59 	 5 	 7 	 13 	 999 	 -1,7 	  
12:10 06.12.2019 	 0,63 	 0,59 	 4 	 6 	 12 	 999 	 -1,6 	  
12:00 06.12.2019 	 0,63 	 0,57 	 4 	 5 	 6 	 999 	 -1,8 	  
11:50 06.12.2019 	 0,64 	 0,57 	 4 	 6 	 13 	 999 	 -1,3 	  
11:40 06.12.2019 	 0,64 	 0,55 	 4 	 5 	 13 	 999 	 -1,2 	  
11:30 06.12.2019 	 0,65 	 0,57 	 4 	 5 	 16 	 999 	 -1,3 	  
11:20 06.12.2019 	 0,66 	 0,57 	 5 	 7 	 25 	 999 	 -1 	  
11:10 06.12.2019 	 0,66 	 0,59 	 6 	 8 	 24 	 999 	 -1,1 	  
11:00 06.12.2019 	 0,68 	 0,61 	 5 	 7 	 14 	 999 	 -1 	  
10:50 06.12.2019 	 0,69 	 0,62 	 4 	 6 	 5 	 998 	 -1,1 	  
10:40 06.12.2019 	 0,7 	 0,63 	 5 	 6 	 4 	 998 	 -1,1 	  
10:30 06.12.2019 	 0,72 	 0,65 	 5 	 7 	 4 	 998 	 -1 	  
10:20 06.12.2019 	 0,74 	 0,68 	 4 	 5 	 7 	 998 	 -1,5 	  
10:10 06.12.2019 	 0,75 	 0,7 	 4 	 6 	 5 	 998 	 -1,7 	  
10:00 06.12.2019 	 0,77 	 0,72 	 4 	 7 	 3 	 998 	 -1,5 	  
09:50 06.12.2019 	 0,79 	 0,74 	 6 	 8 	 3 	 998 	 -1,3 	  
09:40 06.12.2019 	 0,81 	 0,76 	 6 	 8 	 2 	 998 	 -1,5 	  
09:30 06.12.2019 	 0,84 	 0,79 	 7 	 10 	 6 	 998 	 -1,2 	  
09:20 06.12.2019 	 0,86 	 0,85 	 7 	 10 	 10 	 997 	 -0,9 	  
09:10 06.12.2019 	 0,88 	 0,84 	 8 	 12 	 9 	 997 	 -0,9 	  
09:00 06.12.2019 	 0,9 	 0,85 	 6 	 8 	 5 	 997 	 -1,4 	  
08:50 06.12.2019 	 0,92 	 0,87 	 6 	 9 	 5 	 997 	 -1,3 	  
08:40 06.12.2019 	 0,94 	 0,88 	 7 	 10 	 5 	 997 	 -1,1 	  
08:30 06.12.2019 	 0,96 	 0,92 	 6 	 9 	 7 	 997 	 -0,9 	  
08:20 06.12.2019 	 0,98 	 0,95 	 7 	 8 	 4 	 997 	 -0,8 	  
08:10 06.12.2019 	 1,01 	 0,97 	 6 	 9 	 5 	 996 	 -0,8 	  
08:00 06.12.2019 	 1,02 	 1,02 	 6 	 9 	 5 	 996 	 -0,6 	  
07:50 06.12.2019 	 1,04 	 1,02 	 7 	 10 	 10 	 996 	 -0,6 	  
07:40 06.12.2019 	 1,06 	 1,02 	 6 	 8 	 356 	 996 	 -0,8 	  
07:30 06.12.2019 	 1,08 	 1,05 	 6 	 8 	 352 	 996 	 -0,8 	  
07:20 06.12.2019 	 1,1 	 1,08 	 6 	 8 	 358 	 996 	 -0,8 	  
07:10 06.12.2019 	 1,11 	 1,09 	 5 	 7 	 351 	 995 	 -0,7 	  
07:00 06.12.2019 	 1,12 	 1,08 	 5 	 7 	 357 	 995 	 -0,9 	  
06:50 06.12.2019 	 1,13 	 1,07 	 5 	 7 	 1 	 995 	 -0,9 	  
06:40 06.12.2019 	 1,14 	 1,12 	 6 	 9 	 2 	 995 	 -0,9 	  
06:30 06.12.2019 	 1,15 	 1,1 	 6 	 8 	 3 	 995 	 -1 	  
06:20 06.12.2019 	 1,15 	 1,1 	 5 	 8 	 354 	 995 	 -0,8 	  
06:10 06.12.2019 	 1,16 	 1,12 	 5 	 7 	 357 	 995 	 -0,7 	  
06:00 06.12.2019 	 1,16 	 1,12 	 5 	 7 	 358 	 995 	 -0,8 	  
05:50 06.12.2019 	 1,16 	 1,13 	 5 	 8 	 360 	 995 	 -0,8 	  
05:40 06.12.2019 	 1,15 	 1,11 	 5 	 8 	 357 	 995 	 -0,8 	  
05:30 06.12.2019 	 1,15 	 1,11 	 5 	 8 	 354 	 995 	 -0,9 	  
05:20 06.12.2019 	 1,14 	 1,11 	 5 	 8 	 354 	 994 	 -1 	  
05:10 06.12.2019 	 1,14 	 1,07 	 5 	 7 	 357 	 994 	 -0,7 	  
05:00 06.12.2019 	 1,12 	 1,04 	 5 	 8 	 1 	 994 	 -0,8 	  
04:50 06.12.2019 	 1,11 	 1,03 	 5 	 7 	 4 	 994 	 -0,7 	  
04:40 06.12.2019 	 1,1 	 1,03 	 6 	 7 	 10 	 994 	 -0,7 	  
04:30 06.12.2019 	 1,08 	 1 	 5 	 8 	 6 	 994 	 -0,7 	  
04:20 06.12.2019 	 1,06 	 0,96 	 5 	 8 	 357 	 994 	 -0,6 	  
04:10 06.12.2019 	 1,05 	 0,98 	 6 	 10 	 354 	 994 	 -0,6 	  
04:00 06.12.2019 	 1,03 	 0,95 	 7 	 9 	 3 	 993 	 -0,7 	  
03:50 06.12.2019 	 1,01 	 0,93 	 6 	 9 	 4 	 993 	 -0,6 	  
03:40 06.12.2019 	 0,98 	 0,92 	 6 	 9 	 3 	 993 	 -0,5 	  
03:30 06.12.2019 	 0,96 	 0,93 	 5 	 8 	 358 	 993 	 -0,5 	  
03:20 06.12.2019 	 0,94 	 0,89 	 6 	 8 	 358 	 993 	 -0,6 	  
03:10 06.12.2019 	 0,92 	 0,87 	 5 	 8 	 352 	 993 	 -0,4 	  
03:00 06.12.2019 	 0,89 	 0,85 	 5 	 7 	 355 	 993 	 -0,6 	  
02:50 06.12.2019 	 0,87 	 0,82 	 4 	 7 	 360 	 993 	 -0,6 	  
02:40 06.12.2019 	 0,84 	 0,83 	 5 	 7 	 359 	 992 	 -0,7 	  
02:30 06.12.2019 	 0,82 	 0,81 	 6 	 8 	 360 	 992 	 -0,6 	  
02:20 06.12.2019 	 0,8 	 0,77 	 6 	 8 	 354 	 992 	 -0,6 	  
02:10 06.12.2019 	 0,77 	 0,77 	 5 	 7 	 358 	 992 	 -0,7 	  
02:00 06.12.2019 	 0,75 	 0,73 	 6 	 9 	 1 	 992 	 -0,9 	  
01:50 06.12.2019 	 0,73 	 0,69 	 5 	 9 	 356 	 992 	 -0,8 	  
01:40 06.12.2019 	 0,71 	 0,67 	 6 	 9 	 358 	 992 	 -1 	  
01:30 06.12.2019 	 0,69 	 0,63 	 7 	 9 	 355 	 992 	 -0,9 	  
01:20 06.12.2019 	 0,67 	 0,63 	 6 	 9 	 358 	 992 	 -0,8 	  
01:10 06.12.2019 	 0,65 	 0,59 	 6 	 9 	 3 	 991 	 -0,7 	  
01:00 06.12.2019 	 0,64 	 0,6 	 5 	 8 	 6 	 991 	 -0,8 	  
00:50 06.12.2019 	 0,62 	 0,55 	 6 	 8 	 360 	 991 	 -0,7 	  
00:40 06.12.2019 	 0,62 	 0,53 	 6 	 9 	 359 	 991 	 -0,8 	  
00:30 06.12.2019 	 0,6 	 0,53 	 7 	 11 	 1 	 991 	 -0,8 	  
00:20 06.12.2019 	 0,6 	 0,55 	 6 	 8 	 1 	 991 	 -0,7 	  
00:10 06.12.2019 	 0,59 	 0,51 	 6 	 8 	 3 	 991 	 -0,8 	  
00:00 06.12.2019 	 0,59 	 0,52 	 6 	 9 	 0 	 991 	 -0,7 	  
23:50 05.12.2019 	 0,58 	 0,53 	 6 	 8 	 354 	 991 	 -0,7 	  
23:40 05.12.2019 	 0,58 	 0,5 	 6 	 9 	 357 	 991 	 -0,8 	  
23:30 05.12.2019 	 0,59 	 0,51 	 6 	 10 	 356 	 991 	 -0,9 	  
23:20 05.12.2019 	 0,59 	 0,5 	 6 	 9 	 359 	 990 	 -0,8 	  
23:10 05.12.2019 	 0,6 	 0,52 	 6 	 9 	 359 	 990 	 -0,8 	  
23:00 05.12.2019 	 0,6 	 0,52 	 5 	 8 	 1 	 990 	 -0,8 	  
22:50 05.12.2019 	 0,61 	 0,53 	 5 	 8 	 360 	 990 	 -0,8 	  
22:40 05.12.2019 	 0,62 	 0,53 	 6 	 8 	 1 	 990 	 -0,8 	  
22:30 05.12.2019 	 0,64 	 0,56 	 6 	 8 	 1 	 990 	 -0,9 	  
22:20 05.12.2019 	 0,65 	 0,57 	 6 	 8 	 4 	 990 	 -0,9 	  
22:10 05.12.2019 	 0,67 	 0,61 	 6 	 8 	 2 	 990 	 -0,9 	  
22:00 05.12.2019 	 0,68 	 0,62 	 6 	 8 	 5 	 990 	 -0,9 	  
21:50 05.12.2019 	 0,7 	 0,66 	 6 	 8 	 3 	 990 	 -1 	  
21:40 05.12.2019 	 0,72 	 0,66 	 6 	 9 	 2 	 990 	 -1,1 	  
21:30 05.12.2019 	 0,75 	 0,71 	 7 	 9 	 3 	 990 	 -1,2 	  
21:20 05.12.2019 	 0,77 	 0,72 	 6 	 10 	 1 	 990 	 -1,3 	  
21:10 05.12.2019 	 0,79 	 0,74 	 6 	 9 	 1 	 990 	 -1,3 	  
21:00 05.12.2019 	 0,82 	 0,77 	 6 	 9 	 1 	 990 	 -1,3 	  
20:50 05.12.2019 	 0,84 	 0,8 	 6 	 10 	 4 	 989 	 -1,3 	  
20:40 05.12.2019 	 0,86 	 0,84 	 6 	 9 	 360 	 990 	 -1,4 	  
20:30 05.12.2019 	 0,89 	 0,85 	 6 	 9 	 357 	 990 	 -1,3 	  
20:20 05.12.2019 	 0,92 	 0,85 	 6 	 8 	 359 	 990 	 -1,3 	  
20:10 05.12.2019 	 0,94 	 0,89 	 6 	 9 	 356 	 989 	 -1,5 	  
20:00 05.12.2019 	 0,96 	 0,92 	 7 	 10 	 360 	 989 	 -1,5 	  
19:50 05.12.2019 	 0,99 	 0,97 	 8 	 11 	 357 	 989 	 -1,4 	  
19:40 05.12.2019 	 1,01 	 0,97 	 7 	 10 	 0 	 989 	 -1,4 	  
19:30 05.12.2019 	 1,03 	 0,96 	 7 	 10 	 357 	 989 	 -1,3 	  
19:20 05.12.2019 	 1,06 	 1,02 	 7 	 10 	 356 	 989 	 -1,2 	  
19:10 05.12.2019 	 1,08 	 1,06 	 7 	 10 	 357 	 989 	 -1,3 	  
19:00 05.12.2019 	 1,1 	 1,07 	 7 	 10 	 356 	 989 	 -1,2 	  
18:50 05.12.2019 	 1,11 	 1,1 	 7 	 10 	 359 	 989 	 -1,1 	  
18:40 05.12.2019 	 1,13 	 1,13 	 7 	 11 	 1 	 989 	 -1,1 	  
18:30 05.12.2019 	 1,14 	 1,17 	 7 	 11 	 359 	 988 	 -1 	  
18:20 05.12.2019 	 1,16 	 1,21 	 7 	 10 	 353 	 988 	 -0,9 	  
18:10 05.12.2019 	 1,17 	 1,24 	 7 	 11 	 360 	 988 	 -0,9 	  
18:00 05.12.2019 	 1,18 	 1,25 	 7 	 11 	 8 	 988 	 -0,8 	  
17:50 05.12.2019 	 1,18 	 1,25 	 7 	 10 	 8 	 988 	 -0,9 	  
17:40 05.12.2019 	 1,19 	 1,28 	 7 	 11 	 8 	 988 	 -1 	  
17:30 05.12.2019 	 1,2 	 1,27 	 7 	 10 	 5 	 987 	 -1 	  
17:20 05.12.2019 	 1,2 	 1,26 	 8 	 11 	 1 	 987 	 -1 	  
17:10 05.12.2019 	 1,2 	 1,28 	 7 	 11 	 6 	 987 	 -0,9 	  
17:00 05.12.2019 	 1,2 	 1,31 	 8 	 11 	 9 	 987 	 -1 	  
16:50 05.12.2019 	 1,19 	 1,3 	 7 	 10 	 4 	 987 	 -1 	  
16:40 05.12.2019 	 1,18 	 1,31 	 7 	 9 	 2 	 987 	 -1 	  
16:30 05.12.2019 	 1,18 	 1,3 	 7 	 10 	 2 	 987 	 -1,1 	  
16:20 05.12.2019 	 1,17 	 1,3 	 7 	 11 	 358 	 987 	 -1 	  
16:10 05.12.2019 	 1,16 	 1,29 	 6 	 10 	 358 	 986 	 -1,1 	  
16:00 05.12.2019 	 1,14 	 1,26 	 7 	 10 	 3 	 986 	 -1,2 	  
15:50 05.12.2019 	 1,13 	 1,22 	 6 	 10 	 6 	 986 	 -1,1 	  
15:40 05.12.2019 	 1,12 	 1,2 	 6 	 9 	 6 	 986 	 -1,3 	  
15:30 05.12.2019 	 1,1 	 1,18 	 7 	 11 	 2 	 986 	 -1,2 	  
15:20 05.12.2019 	 1,08 	 1,16 	 7 	 10 	 3 	 986 	 -1,4 	  
15:10 05.12.2019 	 1,06 	 1,16 	 7 	 10 	 2 	 986 	 -1,4 	  
15:00 05.12.2019 	 1,04 	 1,15 	 6 	 9 	 359 	 986 	 -1,4 	  
14:50 05.12.2019 	 1,02 	 1,14 	 5 	 8 	 1 	 985 	 -1,4 	  
14:40 05.12.2019 	 1 	 1,12 	 3 	 5 	 349 	 986 	 -1,7 	  
14:30 05.12.2019 	 0,98 	 1,1 	 3 	 5 	 338 	 985 	 -1,7 	  
