 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
14:30 07.12.2019 	 3,1 	 3,33 	 14 	 18 	 77 	 990 	 -0,2 	  
14:20 07.12.2019 	 3,05 	 3,3 	 14 	 19 	 74 	 991 	 -0 	  
14:10 07.12.2019 	 2,99 	 3,2 	 14 	 18 	 79 	 991 	 -0,1 	  
14:00 07.12.2019 	 2,92 	 3,16 	 15 	 18 	 82 	 991 	 -0,2 	  
13:50 07.12.2019 	 2,86 	 3,1 	 14 	 19 	 82 	 991 	 -0 	  
13:40 07.12.2019 	 2,79 	 3,03 	 14 	 18 	 81 	 991 	 -0,2 	  
13:30 07.12.2019 	 2,72 	 2,98 	 14 	 18 	 83 	 991 	 -0,4 	  
13:20 07.12.2019 	 2,64 	 2,89 	 13 	 16 	 87 	 992 	 -0,3 	  
13:10 07.12.2019 	 2,57 	 2,82 	 14 	 17 	 85 	 992 	 -0,5 	  
13:00 07.12.2019 	 2,49 	 2,73 	 14 	 18 	 81 	 992 	 -0,4 	  
12:50 07.12.2019 	 2,42 	 2,65 	 15 	 19 	 79 	 992 	 -0,5 	  
12:40 07.12.2019 	 2,34 	 2,62 	 16 	 20 	 79 	 992 	 -0,4 	  
12:30 07.12.2019 	 2,27 	 2,53 	 15 	 20 	 80 	 992 	 -0,3 	  
12:20 07.12.2019 	 2,2 	 2,43 	 14 	 17 	 79 	 992 	 -0,3 	  
12:10 07.12.2019 	 2,13 	 2,39 	 15 	 19 	 78 	 992 	 -0,4 	  
12:00 07.12.2019 	 2,06 	 2,29 	 15 	 20 	 76 	 992 	 -0,6 	  
11:50 07.12.2019 	 1,99 	 2,22 	 16 	 20 	 74 	 992 	 -0,6 	  
11:40 07.12.2019 	 1,93 	 2,15 	 16 	 20 	 74 	 992 	 -0,5 	  
11:30 07.12.2019 	 1,88 	 2,08 	 15 	 20 	 77 	 992 	 -0,6 	  
11:20 07.12.2019 	 1,82 	 2,02 	 16 	 20 	 74 	 993 	 -0,5 	  
11:10 07.12.2019 	 1,78 	 1,96 	 15 	 20 	 72 	 993 	 -0,6 	  
11:00 07.12.2019 	 1,73 	 1,94 	 15 	 21 	 72 	 993 	 -0,7 	  
10:50 07.12.2019 	 1,7 	 1,86 	 14 	 18 	 75 	 993 	 -0,6 	  
10:40 07.12.2019 	 1,66 	 1,8 	 13 	 18 	 77 	 993 	 -0,9 	  
10:30 07.12.2019 	 1,64 	 1,79 	 13 	 16 	 78 	 993 	 -0,9 	  
10:20 07.12.2019 	 1,62 	 1,76 	 13 	 16 	 74 	 994 	 -0,8 	  
10:10 07.12.2019 	 1,6 	 1,74 	 14 	 18 	 73 	 994 	 -0,8 	  
10:00 07.12.2019 	 1,59 	 1,74 	 14 	 17 	 75 	 994 	 -0,7 	  
09:50 07.12.2019 	 1,59 	 1,72 	 14 	 17 	 74 	 994 	 -0,7 	  
09:40 07.12.2019 	 1,59 	 1,71 	 14 	 18 	 74 	 994 	 -0,6 	  
09:30 07.12.2019 	 1,6 	 1,7 	 13 	 16 	 76 	 994 	 -0,4 	  
09:20 07.12.2019 	 1,62 	 1,72 	 13 	 16 	 78 	 994 	 -0,3 	  
09:10 07.12.2019 	 1,64 	 1,76 	 13 	 16 	 80 	 995 	 -0,4 	  
09:00 07.12.2019 	 1,66 	 1,77 	 13 	 16 	 79 	 995 	 -0,2 	  
08:50 07.12.2019 	 1,7 	 1,82 	 12 	 15 	 82 	 995 	 -0,3 	  
08:40 07.12.2019 	 1,73 	 1,86 	 13 	 15 	 78 	 995 	 -0,4 	  
08:30 07.12.2019 	 1,78 	 1,91 	 12 	 15 	 78 	 995 	 -0,2 	  
08:20 07.12.2019 	 1,82 	 1,95 	 12 	 15 	 77 	 995 	 -0,1 	  
08:10 07.12.2019 	 1,87 	 1,96 	 12 	 15 	 77 	 995 	 -0,4 	  
08:00 07.12.2019 	 1,93 	 2,04 	 11 	 14 	 80 	 995 	 -0,3 	  
07:50 07.12.2019 	 1,99 	 2,09 	 12 	 15 	 82 	 995 	 -0,4 	  
07:40 07.12.2019 	 2,05 	 2,15 	 12 	 14 	 80 	 995 	 -0,5 	  
07:30 07.12.2019 	 2,11 	 2,23 	 11 	 14 	 84 	 995 	 -0,4 	  
07:20 07.12.2019 	 2,18 	 2,29 	 12 	 14 	 80 	 995 	 -0,3 	  
07:10 07.12.2019 	 2,25 	 2,34 	 12 	 15 	 83 	 995 	 -0,4 	  
07:00 07.12.2019 	 2,31 	 2,42 	 12 	 14 	 84 	 995 	 -0,3 	  
06:50 07.12.2019 	 2,38 	 2,46 	 11 	 14 	 89 	 995 	 -0,4 	  
06:40 07.12.2019 	 2,45 	 2,55 	 10 	 13 	 89 	 996 	 -0,2 	  
06:30 07.12.2019 	 2,52 	 2,63 	 11 	 14 	 85 	 996 	 -0,2 	  
06:20 07.12.2019 	 2,59 	 2,69 	 12 	 14 	 79 	 996 	 -0,2 	  
06:10 07.12.2019 	 2,65 	 2,76 	 10 	 13 	 82 	 996 	 -0 	  
06:00 07.12.2019 	 2,72 	 2,81 	 5 	 8 	 112 	 996 	 -0,5 	  
05:50 07.12.2019 	 2,78 	 2,89 	 7 	 10 	 111 	 996 	 -0,4 	  
05:40 07.12.2019 	 2,84 	 2,92 	 6 	 8 	 114 	 996 	 -0,4 	  
05:30 07.12.2019 	 2,9 	 3,01 	 7 	 9 	 111 	 996 	 -0,6 	  
05:20 07.12.2019 	 2,95 	 3,06 	 6 	 9 	 116 	 996 	 -0,7 	  
05:10 07.12.2019 	 3 	 3,07 	 6 	 9 	 121 	 996 	 -0,6 	  
05:00 07.12.2019 	 3,04 	 3,13 	 6 	 8 	 110 	 997 	 -0,7 	  
04:50 07.12.2019 	 3,09 	 3,16 	 4 	 8 	 135 	 997 	 -1,1 	  
04:40 07.12.2019 	 3,12 	 3,22 	 6 	 8 	 114 	 997 	 -0,6 	  
04:30 07.12.2019 	 3,15 	 3,23 	 5 	 8 	 109 	 997 	 -0,8 	  
04:20 07.12.2019 	 3,18 	 3,25 	 3 	 6 	 142 	 997 	 -1 	  
04:10 07.12.2019 	 3,2 	 3,28 	 4 	 7 	 136 	 997 	 -1,1 	  
04:00 07.12.2019 	 3,22 	 3,3 	 5 	 8 	 114 	 997 	 -0,8 	  
03:50 07.12.2019 	 3,23 	 3,3 	 3 	 7 	 131 	 997 	 -0,9 	  
03:40 07.12.2019 	 3,24 	 3,31 	 3 	 4 	 150 	 997 	 -1,5 	  
03:30 07.12.2019 	 3,23 	 3,32 	 3 	 5 	 126 	 997 	 -1 	  
03:20 07.12.2019 	 3,23 	 3,28 	 3 	 5 	 116 	 998 	 -1 	  
03:10 07.12.2019 	 3,21 	 3,27 	 3 	 4 	 121 	 998 	 -0,9 	  
03:00 07.12.2019 	 3,2 	 3,27 	 3 	 4 	 144 	 998 	 -1,3 	  
02:50 07.12.2019 	 3,17 	 3,18 	 4 	 6 	 140 	 998 	 -1,2 	  
02:40 07.12.2019 	 3,14 	 3,23 	 4 	 5 	 163 	 998 	 -1,2 	  
02:30 07.12.2019 	 3,1 	 3,16 	 4 	 6 	 128 	 998 	 -0,6 	  
02:20 07.12.2019 	 3,06 	 3,11 	 4 	 5 	 136 	 999 	 -1 	  
02:10 07.12.2019 	 3,02 	 3,09 	 3 	 4 	 118 	 999 	 -1 	  
02:00 07.12.2019 	 2,96 	 3 	 3 	 4 	 142 	 999 	 -1,2 	  
01:50 07.12.2019 	 2,91 	 2,95 	 3 	 4 	 139 	 999 	 -1 	  
01:40 07.12.2019 	 2,85 	 2,91 	 3 	 4 	 120 	 999 	 -1 	  
01:30 07.12.2019 	 2,78 	 2,87 	 3 	 4 	 116 	 999 	 -1 	  
01:20 07.12.2019 	 2,72 	 2,81 	 2 	 3 	 127 	 999 	 -1,7 	  
01:10 07.12.2019 	 2,65 	 2,7 	 2 	 3 	 133 	 999 	 -1,4 	  
01:00 07.12.2019 	 2,58 	 2,65 	 2 	 3 	 168 	 999 	 -1,7 	  
00:50 07.12.2019 	 2,5 	 2,59 	 3 	 7 	 150 	 999 	 -1,3 	  
00:40 07.12.2019 	 2,43 	 2,52 	 4 	 9 	 129 	 999 	 -0,2 	  
00:30 07.12.2019 	 2,36 	 2,46 	 3 	 7 	 141 	 999 	 -0,6 	  
00:20 07.12.2019 	 2,28 	 2,38 	 2 	 5 	 159 	 999 	 -0,7 	  
00:10 07.12.2019 	 2,21 	 2,32 	 3 	 5 	 125 	 999 	 -0,6 	  
00:00 07.12.2019 	 2,14 	 2,22 	 6 	 10 	 91 	 999 	 0 	  
23:50 06.12.2019 	 2,07 	 2,19 	 3 	 5 	 144 	 999 	 -0,6 	  
23:40 06.12.2019 	 2 	 2,1 	 2 	 5 	 134 	 999 	 -0,5 	  
23:30 06.12.2019 	 1,94 	 2,02 	 3 	 5 	 164 	 999 	 -1,2 	  
23:20 06.12.2019 	 1,87 	 1,93 	 3 	 5 	 142 	 999 	 -0,8 	  
23:10 06.12.2019 	 1,82 	 1,91 	 3 	 8 	 136 	 999 	 -0,2 	  
23:00 06.12.2019 	 1,76 	 1,83 	 2 	 3 	 157 	 1000 	 -0,7 	  
22:50 06.12.2019 	 1,71 	 1,77 	 2 	 3 	 160 	 1000 	 -0,8 	  
22:40 06.12.2019 	 1,67 	 1,7 	 2 	 3 	 164 	 1000 	 -0,8 	  
22:30 06.12.2019 	 1,63 	 1,68 	 2 	 3 	 156 	 1000 	 -0,8 	  
22:20 06.12.2019 	 1,59 	 1,63 	 3 	 4 	 154 	 1000 	 -0,5 	  
22:10 06.12.2019 	 1,56 	 1,58 	 4 	 5 	 157 	 1000 	 -0,7 	  
22:00 06.12.2019 	 1,54 	 1,55 	 5 	 6 	 161 	 1000 	 -0,7 	  
21:50 06.12.2019 	 1,52 	 1,55 	 4 	 5 	 158 	 1000 	 -0,7 	  
21:40 06.12.2019 	 1,51 	 1,53 	 4 	 5 	 161 	 1000 	 -0,7 	  
21:30 06.12.2019 	 1,51 	 1,54 	 4 	 5 	 166 	 1000 	 -0,7 	  
21:20 06.12.2019 	 1,51 	 1,55 	 4 	 5 	 170 	 1000 	 -0,7 	  
21:10 06.12.2019 	 1,51 	 1,53 	 4 	 5 	 163 	 1000 	 -0,7 	  
21:00 06.12.2019 	 1,52 	 1,56 	 4 	 4 	 161 	 1000 	 -0,6 	  
20:50 06.12.2019 	 1,54 	 1,59 	 4 	 5 	 164 	 1000 	 -0,4 	  
20:40 06.12.2019 	 1,57 	 1,59 	 2 	 4 	 146 	 1000 	 -1 	  
20:30 06.12.2019 	 1,6 	 1,62 	 4 	 4 	 163 	 1000 	 -0,7 	  
20:20 06.12.2019 	 1,63 	 1,63 	 2 	 4 	 170 	 1000 	 -0,9 	  
20:10 06.12.2019 	 1,67 	 1,65 	 3 	 4 	 164 	 1000 	 -1 	  
20:00 06.12.2019 	 1,72 	 1,72 	 3 	 4 	 150 	 1000 	 -0,9 	  
19:50 06.12.2019 	 1,76 	 1,74 	 2 	 4 	 183 	 1000 	 -1,5 	  
19:40 06.12.2019 	 1,82 	 1,81 	 2 	 3 	 179 	 1000 	 -1,6 	  
19:30 06.12.2019 	 1,87 	 1,89 	 2 	 3 	 177 	 1000 	 -1,3 	  
19:20 06.12.2019 	 1,93 	 1,93 	 2 	 3 	 202 	 1000 	 -1,5 	  
19:10 06.12.2019 	 2 	 1,99 	 2 	 3 	 207 	 1000 	 -1,6 	  
19:00 06.12.2019 	 2,06 	 2,05 	 2 	 4 	 197 	 1000 	 -1,4 	  
18:50 06.12.2019 	 2,13 	 2,13 	 2 	 3 	 199 	 1000 	 -1,6 	  
18:40 06.12.2019 	 2,2 	 2,18 	 1 	 2 	 170 	 1000 	 -1,2 	  
18:30 06.12.2019 	 2,27 	 2,27 	 2 	 3 	 185 	 1000 	 -0,6 	  
18:20 06.12.2019 	 2,34 	 2,35 	 3 	 6 	 171 	 1000 	 -0,7 	  
18:10 06.12.2019 	 2,41 	 2,41 	 5 	 6 	 110 	 1000 	 0,2 	  
18:00 06.12.2019 	 2,47 	 2,48 	 4 	 6 	 102 	 999 	 0,1 	  
17:50 06.12.2019 	 2,54 	 2,57 	 4 	 6 	 104 	 999 	 0,2 	  
17:40 06.12.2019 	 2,61 	 2,61 	 5 	 6 	 107 	 999 	 0,2 	  
17:30 06.12.2019 	 2,68 	 2,66 	 4 	 6 	 116 	 999 	 0,1 	  
17:20 06.12.2019 	 2,74 	 2,75 	 3 	 4 	 156 	 999 	 -0,2 	  
17:10 06.12.2019 	 2,8 	 2,8 	 3 	 4 	 164 	 999 	 -0,3 	  
17:00 06.12.2019 	 2,86 	 2,85 	 3 	 4 	 158 	 999 	 -0,2 	  
16:50 06.12.2019 	 2,91 	 2,92 	 3 	 4 	 151 	 999 	 -0,1 	  
16:40 06.12.2019 	 2,96 	 2,98 	 4 	 5 	 146 	 999 	 0,1 	  
16:30 06.12.2019 	 3,01 	 3,05 	 3 	 4 	 155 	 999 	 -0 	  
16:20 06.12.2019 	 3,05 	 3,08 	 3 	 4 	 152 	 999 	 0,2 	  
16:10 06.12.2019 	 3,09 	 3,11 	 3 	 5 	 150 	 999 	 -0,1 	  
16:00 06.12.2019 	 3,12 	 3,15 	 3 	 5 	 138 	 999 	 0,4 	  
15:50 06.12.2019 	 3,15 	 3,19 	 3 	 4 	 153 	 999 	 0,3 	  
15:40 06.12.2019 	 3,17 	 3,25 	 3 	 4 	 155 	 999 	 0,2 	  
15:30 06.12.2019 	 3,19 	 3,24 	 3 	 4 	 153 	 999 	 0,2 	  
15:20 06.12.2019 	 3,2 	 3,3 	 3 	 4 	 157 	 999 	 0,2 	  
15:10 06.12.2019 	 3,21 	 3,28 	 3 	 4 	 159 	 999 	 -0 	  
15:00 06.12.2019 	 3,21 	 3,27 	 3 	 4 	 154 	 999 	 0,1 	  
14:50 06.12.2019 	 3,21 	 3,27 	 3 	 4 	 170 	 999 	 -0,1 	  
14:40 06.12.2019 	 3,2 	 3,27 	 3 	 5 	 157 	 999 	 -0 	  
14:30 06.12.2019 	 3,19 	 3,25 	 3 	 4 	 154 	 999 	 0,2 	  
14:20 06.12.2019 	 3,17 	 3,25 	 4 	 5 	 133 	 999 	 0,4 	  
14:10 06.12.2019 	 3,14 	 3,25 	 4 	 6 	 118 	 999 	 0,6 	  
14:00 06.12.2019 	 3,11 	 3,19 	 4 	 5 	 125 	 999 	 0,9 	  
13:50 06.12.2019 	 3,08 	 3,16 	 3 	 4 	 131 	 999 	 0,8 	  
13:40 06.12.2019 	 3,04 	 3,13 	 3 	 4 	 128 	 999 	 0,7 	  
13:30 06.12.2019 	 2,99 	 3,08 	 3 	 5 	 134 	 999 	 0,7 	  
13:20 06.12.2019 	 2,95 	 3,05 	 3 	 4 	 141 	 999 	 0,7 	  
13:10 06.12.2019 	 2,9 	 2,99 	 3 	 5 	 133 	 999 	 0,8 	  
13:00 06.12.2019 	 2,84 	 2,94 	 5 	 7 	 115 	 998 	 1 	  
12:50 06.12.2019 	 2,79 	 2,91 	 5 	 7 	 100 	 998 	 1,3 	  
12:40 06.12.2019 	 2,73 	 2,86 	 4 	 6 	 116 	 998 	 1,2 	  
12:30 06.12.2019 	 2,67 	 2,78 	 4 	 7 	 119 	 998 	 1,2 	  
12:20 06.12.2019 	 2,61 	 2,71 	 5 	 6 	 114 	 998 	 1,1 	  
12:10 06.12.2019 	 2,55 	 2,67 	 5 	 8 	 107 	 998 	 1,3 	  
12:00 06.12.2019 	 2,48 	 2,62 	 5 	 7 	 103 	 998 	 1,3 	  
11:50 06.12.2019 	 2,42 	 2,54 	 5 	 7 	 110 	 998 	 1,2 	  
11:40 06.12.2019 	 2,36 	 2,49 	 6 	 9 	 98 	 998 	 1,3 	  
11:30 06.12.2019 	 2,3 	 2,45 	 6 	 8 	 105 	 998 	 1,4 	  
11:20 06.12.2019 	 2,24 	 2,4 	 6 	 9 	 103 	 998 	 1,6 	  
11:10 06.12.2019 	 2,18 	 2,28 	 7 	 9 	 91 	 998 	 1,6 	  
11:00 06.12.2019 	 2,13 	 2,23 	 7 	 10 	 62 	 997 	 1,7 	  
10:50 06.12.2019 	 2,08 	 2,18 	 7 	 10 	 65 	 997 	 1,7 	  
10:40 06.12.2019 	 2,03 	 2,12 	 7 	 10 	 60 	 997 	 1,7 	  
10:30 06.12.2019 	 1,98 	 2,06 	 8 	 10 	 65 	 997 	 1,7 	  
10:20 06.12.2019 	 1,94 	 1,99 	 7 	 10 	 58 	 997 	 1,7 	  
10:10 06.12.2019 	 1,9 	 1,92 	 8 	 10 	 67 	 997 	 1,7 	  
10:00 06.12.2019 	 1,87 	 1,94 	 7 	 10 	 59 	 997 	 1,7 	  
09:50 06.12.2019 	 1,84 	 1,9 	 7 	 10 	 60 	 997 	 1,6 	  
09:40 06.12.2019 	 1,81 	 1,87 	 8 	 11 	 62 	 997 	 1,6 	  
09:30 06.12.2019 	 1,79 	 1,83 	 7 	 10 	 59 	 997 	 1,6 	  
09:20 06.12.2019 	 1,77 	 1,82 	 6 	 9 	 55 	 997 	 1,8 	  
09:10 06.12.2019 	 1,76 	 1,81 	 6 	 10 	 53 	 997 	 1,8 	  
09:00 06.12.2019 	 1,75 	 1,8 	 7 	 11 	 58 	 997 	 1,7 	  
08:50 06.12.2019 	 1,75 	 1,78 	 6 	 10 	 57 	 996 	 1,8 	  
08:40 06.12.2019 	 1,75 	 1,81 	 7 	 10 	 56 	 996 	 1,7 	  
08:30 06.12.2019 	 1,76 	 1,8 	 6 	 11 	 54 	 996 	 1,7 	  
08:20 06.12.2019 	 1,77 	 1,82 	 5 	 10 	 51 	 996 	 1,7 	  
08:10 06.12.2019 	 1,79 	 1,82 	 6 	 10 	 56 	 996 	 1,6 	  
08:00 06.12.2019 	 1,81 	 1,86 	 5 	 9 	 51 	 996 	 1,6 	  
07:50 06.12.2019 	 1,83 	 1,86 	 6 	 10 	 52 	 996 	 1,6 	  
07:40 06.12.2019 	 1,86 	 1,93 	 6 	 10 	 52 	 996 	 1,7 	  
07:30 06.12.2019 	 1,89 	 1,95 	 6 	 10 	 53 	 996 	 1,7 	  
07:20 06.12.2019 	 1,93 	 1,97 	 6 	 10 	 51 	 996 	 1,7 	  
07:10 06.12.2019 	 1,97 	 2,04 	 7 	 10 	 54 	 996 	 1,7 	  
07:00 06.12.2019 	 2,01 	 2,1 	 7 	 10 	 59 	 996 	 1,7 	  
06:50 06.12.2019 	 2,05 	 2,14 	 6 	 9 	 55 	 995 	 1,7 	  
06:40 06.12.2019 	 2,1 	 2,2 	 6 	 11 	 54 	 995 	 1,7 	  
06:30 06.12.2019 	 2,15 	 2,26 	 6 	 10 	 52 	 995 	 1,7 	  
06:20 06.12.2019 	 2,2 	 2,31 	 6 	 9 	 50 	 995 	 1,7 	  
06:10 06.12.2019 	 2,26 	 2,33 	 7 	 9 	 60 	 995 	 1,7 	  
06:00 06.12.2019 	 2,31 	 2,37 	 7 	 10 	 61 	 995 	 1,5 	  
05:50 06.12.2019 	 2,36 	 2,46 	 7 	 10 	 57 	 995 	 1,5 	  
05:40 06.12.2019 	 2,42 	 2,52 	 8 	 10 	 61 	 995 	 1,5 	  
05:30 06.12.2019 	 2,47 	 2,57 	 7 	 9 	 56 	 995 	 1,6 	  
05:20 06.12.2019 	 2,53 	 2,62 	 7 	 11 	 58 	 994 	 1,6 	  
05:10 06.12.2019 	 2,58 	 2,66 	 8 	 11 	 59 	 994 	 1,4 	  
05:00 06.12.2019 	 2,63 	 2,72 	 7 	 10 	 50 	 994 	 1,6 	  
04:50 06.12.2019 	 2,69 	 2,78 	 7 	 10 	 51 	 994 	 1,5 	  
04:40 06.12.2019 	 2,73 	 2,81 	 6 	 10 	 47 	 994 	 1,7 	  
04:30 06.12.2019 	 2,78 	 2,83 	 7 	 11 	 51 	 994 	 1,7 	  
04:20 06.12.2019 	 2,83 	 2,91 	 6 	 10 	 47 	 993 	 1,8 	  
04:10 06.12.2019 	 2,87 	 2,96 	 7 	 10 	 50 	 993 	 1,9 	  
04:00 06.12.2019 	 2,91 	 2,98 	 7 	 10 	 50 	 993 	 1,7 	  
03:50 06.12.2019 	 2,94 	 3 	 7 	 9 	 52 	 993 	 1,7 	  
03:40 06.12.2019 	 2,97 	 3,06 	 6 	 9 	 52 	 993 	 1,7 	  
03:30 06.12.2019 	 3 	 3,08 	 7 	 10 	 55 	 993 	 1,7 	  
03:20 06.12.2019 	 3,02 	 3,1 	 6 	 10 	 51 	 993 	 1,6 	  
03:10 06.12.2019 	 3,04 	 3,1 	 7 	 11 	 49 	 993 	 1,6 	  
03:00 06.12.2019 	 3,05 	 3,12 	 7 	 10 	 48 	 993 	 1,8 	  
02:50 06.12.2019 	 3,06 	 3,17 	 7 	 11 	 51 	 993 	 1,8 	  
02:40 06.12.2019 	 3,06 	 3,13 	 6 	 9 	 55 	 992 	 1,6 	  
02:30 06.12.2019 	 3,06 	 3,13 	 7 	 10 	 55 	 992 	 1,6 	  
02:20 06.12.2019 	 3,05 	 3,15 	 6 	 10 	 51 	 992 	 1,6 	  
02:10 06.12.2019 	 3,04 	 3,16 	 6 	 9 	 52 	 992 	 1,6 	  
02:00 06.12.2019 	 3,03 	 3,13 	 7 	 10 	 51 	 992 	 1,6 	  
01:50 06.12.2019 	 3,01 	 3,09 	 6 	 9 	 49 	 992 	 1,5 	  
01:40 06.12.2019 	 2,98 	 3,1 	 5 	 8 	 50 	 992 	 1,5 	  
01:30 06.12.2019 	 2,95 	 3,06 	 6 	 9 	 53 	 992 	 1,4 	  
01:20 06.12.2019 	 2,91 	 3,03 	 6 	 9 	 54 	 992 	 1,5 	  
01:10 06.12.2019 	 2,88 	 2,97 	 6 	 9 	 54 	 992 	 1,4 	  
01:00 06.12.2019 	 2,83 	 2,94 	 6 	 9 	 52 	 992 	 1,5 	  
00:50 06.12.2019 	 2,79 	 2,92 	 7 	 10 	 53 	 992 	 1,5 	  
00:40 06.12.2019 	 2,74 	 2,86 	 6 	 9 	 47 	 991 	 1,6 	  
00:30 06.12.2019 	 2,69 	 2,82 	 6 	 10 	 49 	 991 	 1,7 	  
00:20 06.12.2019 	 2,63 	 2,77 	 7 	 10 	 56 	 991 	 1,6 	  
00:10 06.12.2019 	 2,57 	 2,73 	 7 	 10 	 59 	 991 	 1,5 	  
00:00 06.12.2019 	 2,52 	 2,64 	 8 	 11 	 71 	 991 	 1,5 	  
23:50 05.12.2019 	 2,46 	 2,59 	 8 	 10 	 68 	 991 	 1,5 	  
23:40 05.12.2019 	 2,4 	 2,55 	 8 	 10 	 62 	 991 	 1,5 	  
23:30 05.12.2019 	 2,34 	 2,48 	 8 	 10 	 60 	 990 	 1,5 	  
23:20 05.12.2019 	 2,27 	 2,44 	 7 	 9 	 58 	 990 	 1,6 	  
23:10 05.12.2019 	 2,21 	 2,39 	 8 	 11 	 62 	 990 	 1,5 	  
23:00 05.12.2019 	 2,16 	 2,34 	 8 	 10 	 58 	 990 	 1,6 	  
22:50 05.12.2019 	 2,1 	 2,28 	 8 	 10 	 61 	 990 	 1,6 	  
22:40 05.12.2019 	 2,04 	 2,23 	 8 	 11 	 64 	 990 	 1,6 	  
22:30 05.12.2019 	 1,99 	 2,16 	 8 	 11 	 72 	 990 	 1,6 	  
22:20 05.12.2019 	 1,94 	 2,13 	 8 	 10 	 72 	 990 	 1,6 	  
22:10 05.12.2019 	 1,89 	 2,04 	 8 	 10 	 76 	 990 	 1,5 	  
22:00 05.12.2019 	 1,85 	 2,01 	 9 	 11 	 75 	 989 	 1,5 	  
21:50 05.12.2019 	 1,8 	 1,98 	 9 	 12 	 64 	 989 	 1,6 	  
21:40 05.12.2019 	 1,77 	 1,93 	 9 	 12 	 62 	 989 	 1,6 	  
21:30 05.12.2019 	 1,73 	 1,89 	 10 	 12 	 66 	 989 	 1,7 	  
21:20 05.12.2019 	 1,71 	 1,84 	 10 	 13 	 67 	 989 	 1,5 	  
21:10 05.12.2019 	 1,68 	 1,81 	 10 	 13 	 68 	 989 	 1,7 	  
21:00 05.12.2019 	 1,66 	 1,82 	 10 	 13 	 71 	 989 	 1,4 	  
20:50 05.12.2019 	 1,65 	 1,77 	 10 	 14 	 61 	 989 	 1,3 	  
20:40 05.12.2019 	 1,64 	 1,76 	 11 	 14 	 66 	 989 	 1,7 	  
20:30 05.12.2019 	 1,63 	 1,74 	 11 	 15 	 64 	 989 	 1,9 	  
20:20 05.12.2019 	 1,63 	 1,77 	 11 	 14 	 67 	 989 	 1,8 	  
20:10 05.12.2019 	 1,64 	 1,74 	 12 	 14 	 71 	 989 	 1,8 	  
20:00 05.12.2019 	 1,65 	 1,74 	 11 	 15 	 69 	 988 	 1,9 	  
19:50 05.12.2019 	 1,66 	 1,79 	 11 	 14 	 74 	 988 	 1,8 	  
19:40 05.12.2019 	 1,68 	 1,82 	 12 	 14 	 75 	 988 	 1,5 	  
19:30 05.12.2019 	 1,7 	 1,81 	 10 	 14 	 59 	 988 	 1,7 	  
19:20 05.12.2019 	 1,73 	 1,84 	 9 	 13 	 61 	 988 	 1,6 	  
19:10 05.12.2019 	 1,76 	 1,87 	 8 	 13 	 57 	 988 	 1,7 	  
19:00 05.12.2019 	 1,8 	 1,94 	 8 	 12 	 55 	 988 	 1,8 	  
18:50 05.12.2019 	 1,84 	 1,97 	 8 	 12 	 60 	 987 	 1,8 	  
18:40 05.12.2019 	 1,88 	 2 	 8 	 12 	 65 	 987 	 1,4 	  
18:30 05.12.2019 	 1,93 	 2,04 	 8 	 11 	 59 	 987 	 1,9 	  
18:20 05.12.2019 	 1,98 	 2,1 	 8 	 11 	 58 	 987 	 2 	  
18:10 05.12.2019 	 2,04 	 2,18 	 8 	 11 	 56 	 987 	 1,8 	  
18:00 05.12.2019 	 2,09 	 2,22 	 7 	 10 	 60 	 987 	 1,6 	  
17:50 05.12.2019 	 2,15 	 2,27 	 6 	 9 	 49 	 987 	 1,7 	  
17:40 05.12.2019 	 2,21 	 2,32 	 5 	 8 	 50 	 987 	 1,7 	  
17:30 05.12.2019 	 2,27 	 2,41 	 6 	 9 	 53 	 987 	 1,7 	  
17:20 05.12.2019 	 2,33 	 2,48 	 5 	 8 	 53 	 987 	 1,7 	  
17:10 05.12.2019 	 2,39 	 2,51 	 5 	 8 	 54 	 987 	 1,7 	  
17:00 05.12.2019 	 2,46 	 2,6 	 5 	 8 	 57 	 987 	 1,7 	  
16:50 05.12.2019 	 2,52 	 2,65 	 5 	 7 	 58 	 987 	 1,6 	  
16:40 05.12.2019 	 2,58 	 2,74 	 5 	 9 	 58 	 987 	 1,6 	  
16:30 05.12.2019 	 2,64 	 2,81 	 5 	 7 	 58 	 986 	 1,7 	  
16:20 05.12.2019 	 2,7 	 2,86 	 5 	 7 	 64 	 986 	 1,7 	  
16:10 05.12.2019 	 2,75 	 2,93 	 5 	 7 	 61 	 986 	 1,7 	  
16:00 05.12.2019 	 2,81 	 2,98 	 4 	 6 	 77 	 986 	 1,6 	  
15:50 05.12.2019 	 2,86 	 3,06 	 2 	 3 	 206 	 986 	 0,8 	  
15:40 05.12.2019 	 2,91 	 3,1 	 1 	 2 	 209 	 986 	 0,5 	  
15:30 05.12.2019 	 2,95 	 3,19 	 2 	 2 	 230 	 986 	 0,2 	  
15:20 05.12.2019 	 2,99 	 3,21 	 2 	 2 	 219 	 986 	 0,5 	  
15:10 05.12.2019 	 3,03 	 3,24 	 2 	 3 	 223 	 986 	 0,3 	  
15:00 05.12.2019 	 3,06 	 3,27 	 2 	 3 	 217 	 986 	 0,2 	  
14:50 05.12.2019 	 3,09 	 3,29 	 2 	 2 	 211 	 986 	 0,3 	  
