 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
19:00 07.12.2019 	 0,92 	 1,3 	 1 	 1 	 55 	 992 	 -3,5 	  
18:50 07.12.2019 	 0,91 	 1,33 	 1 	 2 	 93 	 992 	 -3,5 	  
18:40 07.12.2019 	 0,89 	 1,29 	 2 	 3 	 201 	 992 	 -3,1 	  
18:30 07.12.2019 	 0,88 	 1,26 	 1 	 3 	 206 	 992 	 -3,1 	  
18:20 07.12.2019 	 0,86 	 1,24 	 1 	 2 	 169 	 992 	 -3,5 	  
18:10 07.12.2019 	 0,85 	 1,25 	 2 	 3 	 178 	 993 	 -3,6 	  
18:00 07.12.2019 	 0,83 	 1,22 	 2 	 3 	 187 	 993 	 -3,3 	  
17:50 07.12.2019 	 0,81 	 1,18 	 2 	 3 	 186 	 993 	 -3,5 	  
17:40 07.12.2019 	 0,79 	 1,13 	 2 	 3 	 174 	 993 	 -3,5 	  
17:30 07.12.2019 	 0,77 	 1,13 	 3 	 4 	 177 	 993 	 -3,8 	  
17:20 07.12.2019 	 0,74 	 1,13 	 4 	 5 	 178 	 993 	 -3,4 	  
17:10 07.12.2019 	 0,72 	 1,12 	 4 	 5 	 181 	 993 	 -3,8 	  
17:00 07.12.2019 	 0,7 	 1,05 	 3 	 5 	 196 	 994 	 -3,8 	  
16:50 07.12.2019 	 0,68 	 1,02 	 2 	 4 	 180 	 994 	 -3,6 	  
16:40 07.12.2019 	 0,65 	 1,02 	 3 	 5 	 175 	 994 	 -3,9 	  
16:30 07.12.2019 	 0,63 	 0,99 	 4 	 5 	 182 	 994 	 -3,8 	  
16:20 07.12.2019 	 0,61 	 0,97 	 3 	 4 	 196 	 994 	 -3,9 	  
16:10 07.12.2019 	 0,59 	 0,94 	 1 	 1 	 336 	 994 	 -4,2 	  
16:00 07.12.2019 	 0,57 	 0,89 	 1 	 1 	 114 	 995 	 -4 	  
15:50 07.12.2019 	 0,55 	 0,86 	 1 	 1 	 105 	 995 	 -4 	  
15:40 07.12.2019 	 0,53 	 0,86 	 1 	 2 	 84 	 995 	 -3,9 	  
15:30 07.12.2019 	 0,51 	 0,86 	 1 	 2 	 127 	 995 	 -4 	  
15:20 07.12.2019 	 0,5 	 0,84 	 2 	 3 	 156 	 995 	 -4 	  
15:10 07.12.2019 	 0,48 	 0,78 	 2 	 3 	 153 	 995 	 -4,4 	  
15:00 07.12.2019 	 0,47 	 0,79 	 3 	 4 	 170 	 995 	 -4,7 	  
14:50 07.12.2019 	 0,46 	 0,76 	 4 	 5 	 175 	 996 	 -4,4 	  
14:40 07.12.2019 	 0,45 	 0,77 	 3 	 5 	 182 	 996 	 -4,1 	  
14:30 07.12.2019 	 0,44 	 0,74 	 3 	 3 	 193 	 996 	 -3,7 	  
14:20 07.12.2019 	 0,44 	 0,78 	 3 	 4 	 200 	 996 	 -3,7 	  
14:10 07.12.2019 	 0,43 	 0,74 	 2 	 3 	 197 	 996 	 -3,6 	  
14:00 07.12.2019 	 0,43 	 0,69 	 3 	 3 	 187 	 996 	 -3,8 	  
13:50 07.12.2019 	 0,43 	 0,72 	 2 	 3 	 159 	 997 	 -4 	  
13:40 07.12.2019 	 0,43 	 0,66 	 1 	 1 	 145 	 997 	 -3,5 	  
13:30 07.12.2019 	 0,43 	 0,67 	 1 	 1 	 128 	 997 	 -3,6 	  
13:20 07.12.2019 	 0,44 	 0,71 	 1 	 1 	 194 	 997 	 -3,5 	  
13:10 07.12.2019 	 0,44 	 0,71 	 1 	 2 	 100 	 997 	 -3,8 	  
13:00 07.12.2019 	 0,45 	 0,69 	 2 	 3 	 72 	 997 	 -3,8 	  
12:50 07.12.2019 	 0,46 	 0,74 	 3 	 4 	 96 	 997 	 -3,5 	  
12:40 07.12.2019 	 0,47 	 0,72 	 2 	 4 	 108 	 998 	 -3,4 	  
12:30 07.12.2019 	 0,48 	 0,71 	 2 	 4 	 132 	 998 	 -2,9 	  
12:20 07.12.2019 	 0,5 	 0,77 	 2 	 3 	 119 	 998 	 -3,3 	  
12:10 07.12.2019 	 0,51 	 0,74 	 2 	 3 	 141 	 998 	 -3,3 	  
12:00 07.12.2019 	 0,53 	 0,82 	 4 	 5 	 94 	 998 	 -3,5 	  
11:50 07.12.2019 	 0,55 	 0,78 	 4 	 5 	 94 	 998 	 -3,9 	  
11:40 07.12.2019 	 0,56 	 0,86 	 4 	 5 	 94 	 999 	 -3,9 	  
11:30 07.12.2019 	 0,58 	 0,85 	 3 	 4 	 96 	 999 	 -4,1 	  
11:20 07.12.2019 	 0,6 	 0,92 	 3 	 4 	 107 	 999 	 -3,7 	  
11:10 07.12.2019 	 0,62 	 0,93 	 3 	 4 	 104 	 999 	 -3,6 	  
11:00 07.12.2019 	 0,64 	 0,95 	 2 	 3 	 97 	 999 	 -3,6 	  
10:50 07.12.2019 	 0,66 	 0,93 	 2 	 3 	 105 	 999 	 -3,5 	  
10:40 07.12.2019 	 0,68 	 0,99 	 3 	 4 	 137 	 999 	 -3,5 	  
10:30 07.12.2019 	 0,71 	 1,01 	 3 	 5 	 153 	 999 	 -3,3 	  
10:20 07.12.2019 	 0,73 	 1,03 	 3 	 4 	 162 	 999 	 -3,1 	  
10:10 07.12.2019 	 0,74 	 1,07 	 2 	 3 	 104 	 1000 	 -3,1 	  
10:00 07.12.2019 	 0,77 	 1,11 	 3 	 4 	 97 	 1000 	 -3 	  
09:50 07.12.2019 	 0,78 	 1,12 	 3 	 5 	 91 	 1000 	 -3,2 	  
09:40 07.12.2019 	 0,8 	 1,17 	 4 	 5 	 98 	 1000 	 -3,3 	  
09:30 07.12.2019 	 0,82 	 1,17 	 4 	 6 	 101 	 1000 	 -3,3 	  
09:20 07.12.2019 	 0,83 	 1,23 	 4 	 5 	 97 	 1000 	 -3,5 	  
09:10 07.12.2019 	 0,85 	 1,27 	 3 	 4 	 114 	 1000 	 -2,7 	  
09:00 07.12.2019 	 0,86 	 1,27 	 2 	 3 	 142 	 1000 	 -2,6 	  
08:50 07.12.2019 	 0,88 	 1,23 	 2 	 3 	 122 	 1000 	 -2,7 	  
08:40 07.12.2019 	 0,89 	 1,26 	 3 	 3 	 141 	 1000 	 -2,5 	  
08:30 07.12.2019 	 0,89 	 1,3 	 2 	 3 	 116 	 1000 	 -2,7 	  
08:20 07.12.2019 	 0,9 	 1,33 	 2 	 2 	 77 	 1000 	 -3,3 	  
08:10 07.12.2019 	 0,91 	 1,31 	 1 	 2 	 97 	 1000 	 -2,7 	  
08:00 07.12.2019 	 0,92 	 1,32 	 2 	 3 	 79 	 1000 	 -2,9 	  
07:50 07.12.2019 	 0,92 	 1,33 	 2 	 3 	 103 	 1000 	 -2,7 	  
07:40 07.12.2019 	 0,92 	 1,34 	 2 	 3 	 103 	 1000 	 -2,9 	  
07:30 07.12.2019 	 0,92 	 1,26 	 3 	 4 	 110 	 1000 	 -3 	  
07:20 07.12.2019 	 0,92 	 1,3 	 3 	 4 	 97 	 1000 	 -3 	  
07:10 07.12.2019 	 0,91 	 1,29 	 3 	 5 	 93 	 1000 	 -3,3 	  
07:00 07.12.2019 	 0,91 	 1,27 	 3 	 4 	 100 	 1000 	 -3,2 	  
06:50 07.12.2019 	 0,9 	 1,26 	 3 	 4 	 99 	 1000 	 -3,2 	  
06:40 07.12.2019 	 0,89 	 1,21 	 3 	 4 	 97 	 1000 	 -2,7 	  
06:30 07.12.2019 	 0,88 	 1,23 	 4 	 4 	 95 	 1000 	 -2,3 	  
06:20 07.12.2019 	 0,87 	 1,18 	 3 	 4 	 94 	 1000 	 -2,2 	  
06:10 07.12.2019 	 0,86 	 1,2 	 4 	 5 	 87 	 1001 	 -2,1 	  
06:00 07.12.2019 	 0,84 	 1,17 	 4 	 5 	 90 	 1001 	 -2,2 	  
05:50 07.12.2019 	 0,82 	 1,2 	 3 	 4 	 89 	 1001 	 -2,3 	  
05:40 07.12.2019 	 0,8 	 1,18 	 3 	 4 	 87 	 1001 	 -2,3 	  
05:30 07.12.2019 	 0,78 	 1,13 	 3 	 5 	 84 	 1001 	 -2,4 	  
05:20 07.12.2019 	 0,77 	 1,16 	 4 	 5 	 89 	 1001 	 -2,3 	  
05:10 07.12.2019 	 0,74 	 1,09 	 3 	 4 	 83 	 1001 	 -2,4 	  
05:00 07.12.2019 	 0,72 	 1,06 	 3 	 4 	 102 	 1001 	 -2,3 	  
04:50 07.12.2019 	 0,7 	 1,01 	 3 	 4 	 91 	 1001 	 -2,2 	  
04:40 07.12.2019 	 0,68 	 0,99 	 3 	 4 	 102 	 1001 	 -2,2 	  
04:30 07.12.2019 	 0,66 	 0,92 	 4 	 5 	 125 	 1001 	 -2,2 	  
04:20 07.12.2019 	 0,63 	 0,92 	 5 	 6 	 143 	 1001 	 -2,3 	  
04:10 07.12.2019 	 0,61 	 0,9 	 5 	 6 	 145 	 1001 	 -2 	  
04:00 07.12.2019 	 0,59 	 0,87 	 5 	 7 	 145 	 1001 	 -2,1 	  
03:50 07.12.2019 	 0,57 	 0,88 	 5 	 7 	 144 	 1001 	 -2,1 	  
03:40 07.12.2019 	 0,55 	 0,84 	 5 	 6 	 144 	 1001 	 -1,9 	  
03:30 07.12.2019 	 0,53 	 0,85 	 5 	 6 	 150 	 1001 	 -2 	  
03:20 07.12.2019 	 0,51 	 0,81 	 5 	 6 	 155 	 1001 	 -1,9 	  
03:10 07.12.2019 	 0,5 	 0,78 	 4 	 6 	 153 	 1001 	 -2,1 	  
03:00 07.12.2019 	 0,48 	 0,79 	 3 	 4 	 140 	 1001 	 -2,1 	  
02:50 07.12.2019 	 0,46 	 0,76 	 2 	 4 	 128 	 1001 	 -2,3 	  
02:40 07.12.2019 	 0,45 	 0,73 	 2 	 3 	 108 	 1001 	 -2,1 	  
02:30 07.12.2019 	 0,44 	 0,68 	 2 	 3 	 117 	 1001 	 -2,4 	  
02:20 07.12.2019 	 0,43 	 0,68 	 2 	 3 	 112 	 1001 	 -2,3 	  
02:10 07.12.2019 	 0,42 	 0,68 	 2 	 3 	 128 	 1001 	 -2,3 	  
02:00 07.12.2019 	 0,41 	 0,7 	 3 	 3 	 143 	 1001 	 -2,3 	  
01:50 07.12.2019 	 0,41 	 0,67 	 2 	 3 	 132 	 1001 	 -2,2 	  
01:40 07.12.2019 	 0,4 	 0,67 	 2 	 2 	 98 	 1001 	 -2,2 	  
01:30 07.12.2019 	 0,4 	 0,67 	 2 	 3 	 110 	 1001 	 -2 	  
01:20 07.12.2019 	 0,4 	 0,63 	 3 	 4 	 133 	 1001 	 -1,9 	  
01:10 07.12.2019 	 0,4 	 0,63 	 3 	 4 	 141 	 1001 	 -1,7 	  
01:00 07.12.2019 	 0,41 	 0,61 	 3 	 4 	 149 	 1001 	 -1,5 	  
00:50 07.12.2019 	 0,41 	 0,66 	 4 	 4 	 152 	 1001 	 -1,5 	  
00:40 07.12.2019 	 0,42 	 0,66 	 3 	 4 	 133 	 1001 	 -1,4 	  
00:30 07.12.2019 	 0,43 	 0,66 	 2 	 3 	 131 	 1001 	 -1,5 	  
00:20 07.12.2019 	 0,44 	 0,7 	 4 	 5 	 166 	 1001 	 -1,1 	  
00:10 07.12.2019 	 0,45 	 0,68 	 2 	 5 	 187 	 1001 	 -1 	  
00:00 07.12.2019 	 0,47 	 0,72 	 2 	 3 	 344 	 1001 	 -0,7 	  
23:50 06.12.2019 	 0,48 	 0,75 	 3 	 4 	 329 	 1001 	 -0,5 	  
23:40 06.12.2019 	 0,5 	 0,76 	 2 	 3 	 336 	 1001 	 -0,6 	  
23:30 06.12.2019 	 0,51 	 0,77 	 4 	 5 	 341 	 1001 	 -0,6 	  
23:20 06.12.2019 	 0,53 	 0,81 	 3 	 5 	 338 	 1001 	 -0,5 	  
23:10 06.12.2019 	 0,55 	 0,82 	 4 	 6 	 344 	 1001 	 -0,5 	  
23:00 06.12.2019 	 0,57 	 0,83 	 4 	 6 	 340 	 1000 	 -0,5 	  
22:50 06.12.2019 	 0,59 	 0,88 	 3 	 6 	 1 	 1000 	 -0,3 	  
22:40 06.12.2019 	 0,61 	 0,9 	 2 	 3 	 13 	 1000 	 -0,8 	  
22:30 06.12.2019 	 0,63 	 0,92 	 3 	 4 	 6 	 1000 	 -0,9 	  
22:20 06.12.2019 	 0,65 	 0,95 	 3 	 5 	 19 	 1000 	 -0,8 	  
22:10 06.12.2019 	 0,67 	 0,98 	 4 	 6 	 3 	 1000 	 -1 	  
22:00 06.12.2019 	 0,69 	 1,01 	 2 	 4 	 343 	 1000 	 -0,8 	  
21:50 06.12.2019 	 0,71 	 1,01 	 3 	 6 	 312 	 1000 	 -0,7 	  
21:40 06.12.2019 	 0,73 	 1,02 	 5 	 7 	 321 	 1000 	 -0,9 	  
21:30 06.12.2019 	 0,75 	 1,05 	 3 	 6 	 1 	 1000 	 -0,6 	  
21:20 06.12.2019 	 0,77 	 1,11 	 3 	 4 	 7 	 1000 	 -1 	  
21:10 06.12.2019 	 0,79 	 1,12 	 3 	 5 	 349 	 1000 	 -0,9 	  
21:00 06.12.2019 	 0,81 	 1,13 	 3 	 7 	 354 	 1000 	 -1 	  
20:50 06.12.2019 	 0,82 	 1,14 	 3 	 7 	 2 	 1000 	 -0,9 	  
20:40 06.12.2019 	 0,84 	 1,15 	 5 	 8 	 324 	 1000 	 -0,9 	  
20:30 06.12.2019 	 0,85 	 1,17 	 5 	 7 	 346 	 1000 	 -0,5 	  
20:20 06.12.2019 	 0,86 	 1,15 	 5 	 7 	 336 	 1000 	 -0,2 	  
20:10 06.12.2019 	 0,88 	 1,27 	 4 	 6 	 336 	 1000 	 -0,1 	  
20:00 06.12.2019 	 0,89 	 1,26 	 5 	 7 	 323 	 1000 	 -0,1 	  
19:50 06.12.2019 	 0,89 	 1,25 	 5 	 8 	 325 	 1000 	 -0,1 	  
19:40 06.12.2019 	 0,9 	 1,2 	 4 	 7 	 349 	 1000 	 -0 	  
19:30 06.12.2019 	 0,91 	 1,29 	 4 	 7 	 335 	 999 	 -0,2 	  
19:20 06.12.2019 	 0,91 	 1,24 	 3 	 6 	 330 	 999 	 -0,2 	  
19:10 06.12.2019 	 0,91 	 1,26 	 5 	 8 	 320 	 999 	 -0,5 	  
19:00 06.12.2019 	 0,91 	 1,27 	 5 	 7 	 332 	 999 	 -0,2 	  
18:50 06.12.2019 	 0,91 	 1,26 	 5 	 7 	 339 	 999 	 -0,1 	  
18:40 06.12.2019 	 0,91 	 1,27 	 5 	 7 	 347 	 999 	 -0,1 	  
18:30 06.12.2019 	 0,91 	 1,3 	 5 	 7 	 339 	 999 	 -0,2 	  
18:20 06.12.2019 	 0,9 	 1,35 	 6 	 9 	 332 	 999 	 -0,2 	  
18:10 06.12.2019 	 0,89 	 1,29 	 6 	 8 	 345 	 999 	 -0,2 	  
18:00 06.12.2019 	 0,88 	 1,34 	 4 	 6 	 329 	 999 	 -0,1 	  
17:50 06.12.2019 	 0,87 	 1,29 	 5 	 6 	 340 	 999 	 -0,2 	  
17:40 06.12.2019 	 0,86 	 1,26 	 5 	 7 	 337 	 999 	 -0 	  
17:30 06.12.2019 	 0,85 	 1,27 	 4 	 7 	 331 	 999 	 0,1 	  
17:20 06.12.2019 	 0,83 	 1,23 	 6 	 8 	 333 	 998 	 -0 	  
17:10 06.12.2019 	 0,82 	 1,18 	 6 	 8 	 332 	 998 	 -0 	  
17:00 06.12.2019 	 0,8 	 1,17 	 5 	 8 	 336 	 998 	 0,2 	  
16:50 06.12.2019 	 0,79 	 1,12 	 4 	 6 	 326 	 998 	 -0,1 	  
16:40 06.12.2019 	 0,77 	 1,11 	 5 	 7 	 320 	 998 	 -0,2 	  
16:30 06.12.2019 	 0,75 	 1,12 	 4 	 7 	 309 	 998 	 -0,2 	  
16:20 06.12.2019 	 0,73 	 1,13 	 5 	 7 	 330 	 998 	 -0,2 	  
16:10 06.12.2019 	 0,71 	 1,08 	 5 	 7 	 320 	 998 	 -0,1 	  
16:00 06.12.2019 	 0,69 	 1,07 	 5 	 7 	 331 	 998 	 -0,2 	  
15:50 06.12.2019 	 0,68 	 1,09 	 5 	 9 	 326 	 998 	 -0,2 	  
15:40 06.12.2019 	 0,66 	 0,99 	 6 	 9 	 322 	 998 	 -0,2 	  
15:30 06.12.2019 	 0,64 	 1,01 	 6 	 9 	 331 	 998 	 -0,1 	  
15:20 06.12.2019 	 0,62 	 0,94 	 6 	 8 	 339 	 997 	 -0,1 	  
15:10 06.12.2019 	 0,6 	 0,99 	 6 	 10 	 339 	 997 	 -0,3 	  
15:00 06.12.2019 	 0,59 	 0,92 	 6 	 9 	 332 	 997 	 -0,2 	  
14:50 06.12.2019 	 0,57 	 0,95 	 6 	 8 	 330 	 997 	 -0,1 	  
14:40 06.12.2019 	 0,56 	 0,91 	 6 	 9 	 332 	 997 	 -0,1 	  
14:30 06.12.2019 	 0,54 	 0,84 	 5 	 8 	 333 	 997 	 -0,1 	  
14:20 06.12.2019 	 0,53 	 0,87 	 5 	 7 	 328 	 997 	 -0,3 	  
14:10 06.12.2019 	 0,52 	 0,83 	 6 	 9 	 320 	 997 	 -0,1 	  
14:00 06.12.2019 	 0,51 	 0,88 	 5 	 8 	 326 	 997 	 0,2 	  
13:50 06.12.2019 	 0,5 	 0,85 	 6 	 9 	 325 	 997 	 0,2 	  
13:40 06.12.2019 	 0,49 	 0,83 	 6 	 8 	 328 	 997 	 0,3 	  
13:30 06.12.2019 	 0,49 	 0,85 	 3 	 7 	 13 	 997 	 0,1 	  
13:20 06.12.2019 	 0,48 	 0,79 	 2 	 3 	 31 	 997 	 -1,2 	  
13:10 06.12.2019 	 0,48 	 0,84 	 3 	 5 	 8 	 997 	 -1,2 	  
13:00 06.12.2019 	 0,47 	 0,78 	 5 	 9 	 329 	 997 	 -1 	  
12:50 06.12.2019 	 0,47 	 0,78 	 4 	 8 	 357 	 997 	 -0,6 	  
12:40 06.12.2019 	 0,47 	 0,77 	 5 	 7 	 347 	 996 	 -0,6 	  
12:30 06.12.2019 	 0,48 	 0,8 	 5 	 8 	 321 	 996 	 0,1 	  
12:20 06.12.2019 	 0,48 	 0,74 	 5 	 8 	 307 	 996 	 0,4 	  
12:10 06.12.2019 	 0,49 	 0,75 	 6 	 9 	 318 	 996 	 0,2 	  
12:00 06.12.2019 	 0,49 	 0,78 	 6 	 10 	 325 	 996 	 0,2 	  
11:50 06.12.2019 	 0,5 	 0,79 	 6 	 9 	 329 	 996 	 0,1 	  
11:40 06.12.2019 	 0,51 	 0,79 	 3 	 6 	 9 	 996 	 -0,2 	  
11:30 06.12.2019 	 0,52 	 0,84 	 4 	 6 	 1 	 996 	 -0,7 	  
11:20 06.12.2019 	 0,53 	 0,82 	 6 	 8 	 332 	 996 	 -0,5 	  
11:10 06.12.2019 	 0,54 	 0,84 	 6 	 9 	 316 	 996 	 0,3 	  
11:00 06.12.2019 	 0,55 	 0,9 	 6 	 9 	 323 	 996 	 0,4 	  
10:50 06.12.2019 	 0,56 	 0,96 	 6 	 11 	 335 	 996 	 0,3 	  
10:40 06.12.2019 	 0,58 	 0,81 	 7 	 10 	 330 	 996 	 -0 	  
10:30 06.12.2019 	 0,59 	 0,96 	 6 	 9 	 331 	 995 	 0,2 	  
10:20 06.12.2019 	 0,61 	 0,95 	 6 	 9 	 336 	 995 	 0,3 	  
10:10 06.12.2019 	 0,63 	 0,99 	 7 	 10 	 335 	 995 	 0,3 	  
10:00 06.12.2019 	 0,64 	 0,99 	 7 	 9 	 345 	 995 	 0,2 	  
09:50 06.12.2019 	 0,66 	 0,98 	 7 	 11 	 341 	 995 	 0 	  
09:40 06.12.2019 	 0,68 	 1 	 7 	 9 	 343 	 995 	 0,3 	  
09:30 06.12.2019 	 0,69 	 1,08 	 7 	 10 	 341 	 994 	 0,3 	  
09:20 06.12.2019 	 0,71 	 1,08 	 6 	 10 	 347 	 994 	 0,4 	  
09:10 06.12.2019 	 0,72 	 1,13 	 6 	 8 	 335 	 994 	 0,3 	  
09:00 06.12.2019 	 0,74 	 1,13 	 6 	 8 	 326 	 994 	 -0,3 	  
08:50 06.12.2019 	 0,76 	 1,29 	 8 	 11 	 334 	 994 	 -0,6 	  
08:40 06.12.2019 	 0,77 	 1,22 	 8 	 11 	 340 	 994 	 -0 	  
08:30 06.12.2019 	 0,78 	 1,18 	 7 	 9 	 343 	 993 	 0,4 	  
08:20 06.12.2019 	 0,8 	 1,16 	 4 	 7 	 357 	 993 	 0,1 	  
08:10 06.12.2019 	 0,81 	 1,29 	 5 	 8 	 353 	 993 	 -0,6 	  
08:00 06.12.2019 	 0,82 	 1,18 	 7 	 11 	 348 	 993 	 -0,9 	  
07:50 06.12.2019 	 0,83 	 1,27 	 6 	 9 	 338 	 993 	 -0,4 	  
07:40 06.12.2019 	 0,84 	 1,27 	 7 	 9 	 331 	 993 	 -0,8 	  
07:30 06.12.2019 	 0,85 	 1,28 	 7 	 10 	 339 	 993 	 -0,6 	  
07:20 06.12.2019 	 0,86 	 1,31 	 7 	 11 	 341 	 993 	 -0,6 	  
07:10 06.12.2019 	 0,86 	 1,3 	 6 	 9 	 360 	 992 	 -0,1 	  
07:00 06.12.2019 	 0,86 	 1,32 	 6 	 10 	 351 	 992 	 0,2 	  
06:50 06.12.2019 	 0,87 	 1,33 	 5 	 7 	 15 	 992 	 -0,7 	  
06:40 06.12.2019 	 0,87 	 1,28 	 6 	 9 	 360 	 992 	 -0,5 	  
06:30 06.12.2019 	 0,87 	 1,3 	 7 	 10 	 342 	 992 	 -0 	  
06:20 06.12.2019 	 0,86 	 1,3 	 7 	 9 	 344 	 992 	 0,3 	  
06:10 06.12.2019 	 0,86 	 1,22 	 5 	 8 	 348 	 991 	 -0,1 	  
06:00 06.12.2019 	 0,86 	 1,29 	 6 	 8 	 9 	 991 	 -0,5 	  
05:50 06.12.2019 	 0,85 	 1,35 	 6 	 8 	 356 	 991 	 -0 	  
05:40 06.12.2019 	 0,84 	 1,26 	 7 	 10 	 349 	 991 	 0,2 	  
05:30 06.12.2019 	 0,83 	 1,25 	 5 	 8 	 354 	 991 	 0,2 	  
05:20 06.12.2019 	 0,82 	 1,21 	 5 	 8 	 356 	 991 	 -0,7 	  
05:10 06.12.2019 	 0,81 	 1,21 	 6 	 10 	 343 	 991 	 -0,3 	  
05:00 06.12.2019 	 0,8 	 1,19 	 8 	 11 	 341 	 990 	 -0,3 	  
04:50 06.12.2019 	 0,79 	 1,24 	 6 	 9 	 349 	 990 	 0,2 	  
04:40 06.12.2019 	 0,77 	 1,1 	 5 	 9 	 1 	 990 	 -0,1 	  
04:30 06.12.2019 	 0,76 	 1,19 	 5 	 8 	 357 	 990 	 0,1 	  
04:20 06.12.2019 	 0,74 	 1,18 	 6 	 10 	 343 	 990 	 0,3 	  
04:10 06.12.2019 	 0,72 	 1,13 	 5 	 8 	 352 	 990 	 -0,3 	  
04:00 06.12.2019 	 0,71 	 1,15 	 6 	 9 	 337 	 990 	 0 	  
03:50 06.12.2019 	 0,69 	 1,08 	 6 	 8 	 339 	 990 	 -0,3 	  
03:40 06.12.2019 	 0,67 	 1,04 	 7 	 9 	 349 	 989 	 -0,3 	  
03:30 06.12.2019 	 0,65 	 1,05 	 6 	 9 	 337 	 989 	 -0,3 	  
03:20 06.12.2019 	 0,63 	 0,9 	 7 	 10 	 331 	 989 	 -0 	  
03:10 06.12.2019 	 0,61 	 1,02 	 7 	 10 	 339 	 989 	 0,1 	  
03:00 06.12.2019 	 0,6 	 0,86 	 6 	 9 	 341 	 989 	 -0 	  
02:50 06.12.2019 	 0,58 	 1,04 	 7 	 9 	 337 	 989 	 0,4 	  
02:40 06.12.2019 	 0,56 	 0,93 	 7 	 10 	 335 	 989 	 0,5 	  
02:30 06.12.2019 	 0,55 	 0,91 	 3 	 6 	 348 	 989 	 0,2 	  
02:20 06.12.2019 	 0,53 	 0,87 	 5 	 8 	 328 	 989 	 0,3 	  
02:10 06.12.2019 	 0,52 	 0,84 	 6 	 8 	 345 	 989 	 0,4 	  
02:00 06.12.2019 	 0,5 	 0,78 	 5 	 9 	 349 	 988 	 -0 	  
01:50 06.12.2019 	 0,49 	 0,81 	 7 	 10 	 334 	 988 	 0,5 	  
01:40 06.12.2019 	 0,48 	 0,92 	 7 	 10 	 335 	 988 	 0,6 	  
01:30 06.12.2019 	 0,47 	 0,77 	 6 	 10 	 349 	 988 	 0,7 	  
01:20 06.12.2019 	 0,46 	 0,75 	 7 	 9 	 343 	 988 	 0,3 	  
01:10 06.12.2019 	 0,45 	 0,87 	 5 	 7 	 351 	 988 	 0,1 	  
01:00 06.12.2019 	 0,45 	 0,73 	 6 	 9 	 351 	 988 	 -0,1 	  
00:50 06.12.2019 	 0,44 	 0,74 	 6 	 9 	 350 	 987 	 0,4 	  
00:40 06.12.2019 	 0,44 	 0,83 	 6 	 8 	 344 	 987 	 0,4 	  
00:30 06.12.2019 	 0,44 	 0,8 	 6 	 9 	 343 	 987 	 0,2 	  
00:20 06.12.2019 	 0,44 	 0,71 	 7 	 10 	 334 	 987 	 0,5 	  
00:10 06.12.2019 	 0,44 	 0,78 	 7 	 9 	 317 	 987 	 0,8 	  
00:00 06.12.2019 	 0,44 	 0,73 	 6 	 9 	 314 	 987 	 0,4 	  
23:50 05.12.2019 	 0,45 	 0,81 	 6 	 9 	 320 	 987 	 0,4 	  
23:40 05.12.2019 	 0,45 	 0,77 	 7 	 11 	 315 	 987 	 0,4 	  
23:30 05.12.2019 	 0,46 	 0,81 	 6 	 9 	 319 	 987 	 0,2 	  
23:20 05.12.2019 	 0,47 	 0,83 	 7 	 11 	 313 	 987 	 0,2 	  
23:10 05.12.2019 	 0,48 	 0,85 	 7 	 10 	 316 	 987 	 0,3 	  
23:00 05.12.2019 	 0,49 	 0,78 	 6 	 10 	 317 	 987 	 0,3 	  
22:50 05.12.2019 	 0,5 	 0,95 	 5 	 9 	 316 	 987 	 0 	  
22:40 05.12.2019 	 0,51 	 0,79 	 6 	 9 	 328 	 987 	 0,1 	  
22:30 05.12.2019 	 0,53 	 0,88 	 6 	 9 	 332 	 986 	 0,5 	  
22:20 05.12.2019 	 0,54 	 0,92 	 7 	 9 	 335 	 986 	 0,3 	  
22:10 05.12.2019 	 0,56 	 0,88 	 7 	 9 	 330 	 986 	 0,4 	  
22:00 05.12.2019 	 0,58 	 1 	 6 	 9 	 331 	 986 	 0,7 	  
21:50 05.12.2019 	 0,59 	 0,92 	 5 	 7 	 341 	 986 	 0,5 	  
21:40 05.12.2019 	 0,61 	 0,93 	 6 	 9 	 336 	 986 	 0,5 	  
21:30 05.12.2019 	 0,63 	 0,94 	 7 	 12 	 333 	 986 	 0,3 	  
21:20 05.12.2019 	 0,65 	 0,99 	 6 	 9 	 320 	 986 	 0,6 	  
21:10 05.12.2019 	 0,67 	 1,04 	 7 	 11 	 332 	 986 	 0 	  
21:00 05.12.2019 	 0,69 	 1,14 	 6 	 9 	 330 	 986 	 0,7 	  
20:50 05.12.2019 	 0,71 	 1,14 	 7 	 10 	 329 	 986 	 0,6 	  
20:40 05.12.2019 	 0,72 	 1,15 	 7 	 10 	 319 	 986 	 0,8 	  
20:30 05.12.2019 	 0,74 	 1,17 	 6 	 9 	 324 	 986 	 0,9 	  
20:20 05.12.2019 	 0,76 	 1,18 	 6 	 9 	 325 	 985 	 0,8 	  
20:10 05.12.2019 	 0,77 	 1,25 	 7 	 11 	 312 	 985 	 0,5 	  
20:00 05.12.2019 	 0,79 	 1,21 	 6 	 9 	 324 	 985 	 0,7 	  
19:50 05.12.2019 	 0,81 	 1,25 	 6 	 9 	 310 	 985 	 0,9 	  
19:40 05.12.2019 	 0,82 	 1,26 	 6 	 9 	 325 	 985 	 0,6 	  
